,source_id,ra,dec,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,astrometric_excess_noise,bp_rp,teff_gspphot,logg_gspphot,mh_gspphot,vbroad,parallax,phot_g_mean_mag,alphafe_gspspec,original_ext_source_id,angular_distance,plate,mjd,fiberID,redshift,abs_g_mag,x_test_index,X_test_index
95127,2689309543510790784,318.90768641167745,-0.5197843513338632,17.76541,16.109552,141.0166,217.80684,0.0,1.6558571,4400.7725,4.5813,0.2978,,1.205512821182808,16.969501,,1237663542604268084,0.01710261,1112,53180,146,6.557097e-05,7.375360663658409,1153,1153
95228,2689614589268832640,318.7066329923103,0.34236320421682015,17.901001,16.47304,79.48643,122.629295,0.16654453,1.4279613,4301.527,4.5852,-0.4328,,0.9075870430357036,17.240805,,1237663543677944236,0.025875842,1112,53180,516,1.591118e-05,7.030246107984727,2112,2112
95394,2689959870278962816,317.6049246108661,-0.12144088879036055,17.384375,16.200537,90.841385,180.88397,0.0752101,1.1838379,4686.4717,4.431,-0.8605,,0.7959994542600664,16.867855,,1237663543140549265,0.026850833,1523,52937,277,-7.086301e-05,6.37241892194147,2658,2658
95769,2691037357315212288,320.5639412625264,1.0187016386173995,18.093054,16.961613,84.227325,124.92053,0.2834478,1.1314411,4780.879,4.6947,-0.685,,0.40875112694001503,17.6016,,1237678617937445403,0.021288445,1522,52932,442,0.0002663081,5.658895462141956,3320,3320
95770,2691043786880687616,321.40642019975525,0.6889079883593434,18.232456,16.631739,73.78783,189.1931,0.2904392,1.6007175,4121.242,4.6655,-0.2131,,0.9009563481375213,17.455135,,1237678617400902200,0.014701356,1521,52945,387,9.000205e-05,7.228654093793537,1376,1376
95779,2691097284993341696,321.6596004746722,1.2092007350999148,18.338612,16.558664,65.59428,163.41635,0.0,1.7799473,4201.649,4.5359,0.0058,,0.985626704687748,17.46213,,1237678596463067683,0.109894976,988,52520,393,-1.689395e-05,7.430691901927322,2750,2750
95849,2693463983772050048,325.60976291994086,1.0529726668118817,17.329416,15.913442,222.82616,465.42294,0.12976325,1.4159746,4504.855,4.3887,0.3218,,1.0066112936769438,16.680182,,1237656239008973129,0.046259806,1108,53227,361,-0.000210429,6.694490496576179,2117,2117
95864,2702205513529683584,338.0293845067983,0.55135663422205,16.514477,15.223358,201.62886,371.36005,0.0,1.2911186,4787.0557,4.5098,0.2443,,1.1185617679714481,15.938611,,1237663479797710994,0.042536847,1102,52883,551,-0.000106279,6.181910886682317,154,154
95891,2702516744039710848,336.4366191576191,1.0498901085838357,17.664715,16.437487,93.42407,151.1196,0.0,1.2272282,4583.907,4.4022,-0.8772,,0.6438180426600201,17.158312,,1237678617407520985,0.051001463,1138,53228,563,-9.538344e-05,6.2021275608381785,581,581
96250,2728486590212675328,330.6424868402362,12.205008165636691,17.472101,16.110811,88.409546,249.16571,0.0,1.36129,4311.7876,4.3471,-0.9211,,0.8462769919427802,16.854458,,1237656241696407996,0.008465064,734,52224,120,-0.0001200661,6.49202052374887,62,62
96452,2732904977688994688,338.68155813423493,14.617229329737041,17.74272,16.231768,96.92608,178.24225,0.2277713,1.510952,4457.526,4.5114,0.2954,,0.9241578572745723,17.027378,,1237666183488274930,0.03345357,738,52521,580,1.539626e-05,6.85610888365623,3183,3183
96504,2738265784069694080,359.66684458425357,0.49923872820091714,18.026375,16.826529,99.310265,145.23393,0.0,1.1998463,4583.474,4.538,-1.981,,0.5990198635278299,17.497126,,1237663277927628837,0.057926074,1489,52991,477,-8.168246e-05,6.384331744881585,3969,3969
98421,2814121091269825664,349.7342850260888,14.91392776498235,16.462646,15.388759,73.70277,98.04868,0.5287143,1.0738878,,,,,1.1939296359594582,16.605944,,1237656496183050302,0.26115972,744,52251,640,-0.000112561,6.9908373421892165,1259,1259
98458,2815283240699511936,345.81874948097663,14.013753613197217,16.843678,15.097167,50.571487,117.28282,0.32058966,1.7465105,,,,,1.5147737094223583,16.593267,,1237652943169257669,0.32987314,742,52263,115,4.565051e-06,7.495006235055026,3505,3505
100407,3093968412814397056,126.64541531375095,7.081994523959966,18.053892,16.832506,62.60235,141.40842,0.24463192,1.221386,4729.014,4.6083,0.2663,,0.49110205418917074,17.489412,,1237664285095362627,0.02841661,1296,52962,568,0.0001387677,5.945271061284224,958,958
100723,3096625382664719488,123.1358913491083,6.25349772913602,17.627037,16.328876,166.85553,242.13461,0.0,1.2981606,4605.7617,4.6591,0.2099,,0.8648891996169266,17.040766,,1237661065478406921,0.03909543,1295,52934,518,0.0001696045,6.725568131577216,2786,2786
100772,3097076388589228160,124.49078518056956,6.790664061744114,17.427097,15.836756,151.14427,428.75937,0.0,1.5903416,4334.41,4.5487,0.0664,,1.040792612754934,16.672035,,1237661068700156548,0.025380133,1296,52962,387,-7.599056e-05,6.758856222624125,3578,3578
101114,3121682702905501824,94.03236540470323,-0.32667499535286465,17.280285,16.27843,45.09837,61.23076,2.4792132,1.001854,,,,,0.718229192571726,17.249327,,1237658187318886963,0.17705509,1259,52931,311,0.000267303,6.530641971614692,833,833
101853,3203577009001357184,62.452838752929694,-4.67316138547354,17.48952,16.230583,177.37714,289.77753,0.0,1.2589359,4553.364,4.7578,-0.9841,,0.8963906154253615,16.937757,,1237649963534385294,0.2537825,465,51910,543,0.0002170262,6.700243997721941,3157,3157
103101,3251466031789767168,56.228252435931076,-0.9702918167299678,16.475897,15.365247,358.75653,452.52954,0.01842003,1.1106501,4835.656,4.4285,-0.7049,,0.8352222682181744,16.001429,,1237666299484438585,0.05574327,1518,52937,18,-0.0001313102,5.6104389277434965,640,640
103149,3257589413907147008,56.735751000832124,-0.11208144711293992,17.252405,16.066431,204.49255,238.98354,0.0,1.1859741,4762.994,4.7185,-0.7885,,0.7106557905354777,16.735062,,1237666300558377193,0.024233123,1518,52937,25,0.000230344,5.993358140943634,475,475
103202,3262719082327579264,50.64956734054093,-1.0781857828675534,18.184845,16.92818,95.22702,122.59463,0.0,1.2566643,4536.0664,4.7405,-0.7851,,0.5736237878711855,17.623192,,1237663237128585382,0.018306527,1065,52586,8,7.923941e-05,6.41632759845956,1206,1206
103252,3263105908557706496,54.15161650477766,-1.0994724764092911,17.283909,15.56576,159.7741,388.03464,0.062646545,1.7181492,4403.1436,4.549,-0.001,,1.7827412500587163,16.45153,,1237663237130092693,0.0701527,1063,52591,7,-5.445901e-05,7.706972024280802,710,710
103376,3263406487548626432,53.4091330660002,-0.27762623192238,16.173489,15.070973,293.25284,314.54297,0.06263607,1.1025152,5051.251,4.4954,-0.4544,,1.0940024096228562,15.70669,,1237660240315154505,0.017566634,1063,52591,196,-2.092983e-05,5.901781227418887,3999,3999
103390,3263439679056856704,54.62373769670855,-0.9741616553449407,16.689245,14.959111,324.80484,832.9544,0.115593985,1.730134,4306.2617,4.5524,0.2183,,1.9600912383792828,15.854769,,1237666299483717814,0.10576643,1062,52619,284,-5.709723e-05,7.316150189942377,3057,3057
103430,3263632849505608064,55.2232954117045,-0.22200421329151634,18.113943,16.93849,82.02056,117.53853,0.25569907,1.1754532,4653.2646,4.7433,-0.9035,,0.5593343788889068,17.602745,,1237663238204358846,0.091828056,1518,52937,223,0.0001024048,6.341102624122847,1041,1041
103499,3263976172011271040,54.804337749734266,0.9534501088852633,16.462717,15.444313,225.14203,458.4398,0.0,1.018404,5254.6045,4.6564,-0.4131,,0.8360180759566174,16.032593,,1237660241926357113,0.06650066,1518,52937,326,-1.839957e-05,5.643671111609532,950,950
103500,3263976790486557312,54.84032447789584,0.995884256682908,18.231735,16.711254,57.221954,173.14224,0.0,1.5204811,4474.0425,4.5668,0.0513,,1.0349562441042872,17.522934,,1237660241926422627,0.05515726,1062,52619,324,0.0001887931,7.597543905322933,3319,3319
103652,3264310389185879936,51.80921987162313,-0.1031616759496217,18.22063,16.662441,70.806076,224.35585,0.0,1.5581894,4181.542,4.4402,-0.4124,,1.0122427906517764,17.475136,,1237657586029035801,0.03334941,1516,52933,176,-2.11935e-05,7.501559264920829,329,329
103681,3264418480627549696,52.225285888016266,0.2959972183599004,17.328527,15.5139065,139.99237,419.10074,0.0,1.814621,4307.156,4.6597,0.121,,1.7474614668619628,16.443308,,1237666301093281935,0.04973831,1064,52577,588,2.730704e-05,7.6553459162328,1019,1019
103743,3264542661017116800,51.916450027632685,0.9992298240667955,16.722832,15.5031805,213.0397,438.2076,0.0,1.2196512,4856.2495,4.5891,-0.3412,,1.027223921366775,16.190687,,1237660241925111850,0.029033242,1064,52577,531,-8.33799e-05,6.249012801708712,325,325
103798,3264674361894409600,53.19016975926331,0.8374183057588048,17.647663,16.016138,56.004745,37.177402,0.6540479,1.631525,4466.9155,4.8013,-1.0581,,0.965968450909902,17.133064,,1237666301630611558,0.15537287,1063,52591,407,-0.0001122889,7.057878981706278,3554,3554
103879,3264907969460253184,52.60482072068933,1.0941569907648998,18.078892,17.006598,59.631237,103.10005,0.0,1.0722942,4903.1426,4.7802,-1.4004,,0.4702098231132067,17.628614,,1237666302167220381,0.016335001,1516,52933,606,-7.234327e-05,5.9900729141220594,714,714
103904,3265379870402221696,48.267099956770416,-0.858207387558393,18.151129,16.738623,47.00735,96.48006,0.0,1.4125061,4370.2593,4.6918,-0.3643,,0.7859904972789516,17.522709,,1237666299480965250,0.07561,1066,52589,59,0.0001100855,6.99979536981153,1421,1421
103956,3265658768398602752,47.64954725049737,-0.2879863828711651,18.361078,16.396318,51.123375,185.84384,0.0,1.9647598,4908.1245,4.7788,-1.4449,,1.2813438601221185,17.387209,,1237660240312664164,0.02088807,1066,52589,166,0.0001528547,7.925537399632322,927,927
104035,3265958969432829824,48.43196465466939,-0.475060211649826,16.374107,14.896309,270.90567,508.9249,0.0,1.4777985,4404.3135,4.5657,0.1161,,1.987755774884962,15.691791,,1237666300017901733,0.056544513,1515,52932,312,0.0001232941,7.18360570003134,3908,3908
104039,3265984975459124096,48.43926011501215,-0.21282225191121745,17.15015,16.057178,104.75337,106.84851,0.0,1.0929718,5030.5293,4.6541,-0.6221,,0.6089206191036444,16.69339,,1237663238201344136,0.01675156,1066,52589,74,-3.35998e-05,5.616193293901164,1139,1139
104135,3266336823475560960,45.975272896091774,-0.5086358210697793,17.224855,15.353054,97.7093,210.65408,0.20141059,1.8718014,4174.4478,4.617,0.1395,,1.7251175049227119,16.306107,,1237666300016853079,0.029641125,1067,52616,142,-6.03843e-05,7.490199977477101,1923,1923
104142,3266381284976997760,47.03089380373272,-0.4571199799284788,16.4856,15.000567,201.33069,434.88278,0.3032046,1.4850321,4465.145,4.6845,-0.5577,,2.121018286500722,15.802903,,1237666300017311880,0.06448422,1514,52931,269,0.0003093684,7.435625239511829,2259,2259
104214,3266761333747586176,46.07038810415567,0.7775655980035354,17.178375,15.880418,102.814865,213.59811,0.0,1.2979574,4482.6987,4.4538,-0.3601,,0.9523748337551565,16.604057,,1237666301627465773,0.07589179,1513,53741,550,3.474841e-05,6.49809686586876,1032,1032
104226,3266852391349800704,48.027387300891036,0.5388673886462175,17.209509,16.064844,167.77882,234.87328,0.1369793,1.1446648,4989.8936,4.6705,-0.751,,0.8191301085870373,16.722225,,1237660241386537036,0.010936583,1514,52931,547,-7.330385e-05,6.288989636677556,928,928
104303,3267424790231352576,50.98659037863365,0.6941571314546409,18.065878,16.93446,54.998707,135.72633,0.056368005,1.1314182,4801.932,4.6058,-0.9225,,0.504139274802125,17.563368,,1237666301629628633,0.14875947,1515,52932,637,-5.170726e-05,6.076120505242606,3544,3544
104304,3267426714376733696,51.01281439466332,0.7522174178351783,18.07567,16.74915,72.50026,159.03548,0.0,1.3265209,4400.5747,4.5845,-1.0282,,0.831023174454959,17.471558,,1237666301629628659,0.2243312,1064,52577,372,7.299619e-06,7.069623292050146,3561,3561
104309,3267434823274939776,50.443295663394466,0.4433740873685528,16.981554,15.697378,145.93622,208.03223,0.16976899,1.2841759,4521.4253,4.4089,-0.6255,,1.0179475948617345,16.404593,,1237660241387585634,0.048927333,1064,52577,345,-6.081105e-05,6.443219616968118,1204,1204
104323,3267471966152103680,50.52172482476468,0.7270180050492293,16.83726,15.653271,202.8846,245.71915,0.0,1.1839886,4738.0703,4.4852,-0.6016,,1.0138101971398066,16.32935,,1237666301629431860,0.10664662,1064,52577,350,-0.0001306466,6.359132793545811,1884,1884
104337,3267517527165109376,51.417556166995865,0.9495381769447306,17.154194,16.017384,155.23877,209.77654,0.0,1.1368103,4754.4644,4.6233,-1.9262,,0.9586627206381405,16.656893,,1237660241924915263,0.093023725,1064,52577,406,-0.0003602786,6.565221973291791,2713,2713
104344,3267559549125125760,51.412349673328286,1.1459761364909706,16.241814,15.189308,303.4495,472.0489,0.0,1.0525055,5064.8516,4.4763,-0.7078,,1.0679187175396403,15.796319,,1237666302166695957,0.069873504,1516,52933,408,6.308754e-05,5.939010000421479,4037,4037
104436,3269951983348647296,55.62741452973134,1.1263358442265197,17.520998,16.508308,210.79878,205.37451,0.0,1.0126896,5053.334,4.7461,-1.389,,0.5409376339484075,17.098099,,1237666302168531088,0.025925264,1062,52619,413,5.64892e-05,5.763834740366059,3008,3008
104964,3649244977663458816,219.05903228310396,-2.2869667316712623,15.606356,14.471679,177.16495,124.027534,0.0,1.1346769,,,,,1.211200734408142,15.52018,,1237655691938889806,0.16941267,919,52409,169,-0.0001059813,5.936260375981702,539,539
106899,3691128296144359040,196.81123650057572,1.3645245361584608,16.983686,15.6825285,231.67682,246.49104,0.10584164,1.301158,4447.8433,4.4008,-0.7303,,1.2563092039999628,16.409695,,1237651752407072852,0.044296462,524,52027,57,0.0002631376,6.905177379243284,2292,2292
107811,3705072268247707008,194.94095312799283,4.576383763388707,16.466036,14.943906,79.01836,61.215633,0.20614949,1.52213,4286.393,4.6647,-0.1885,,1.9057008973954854,15.891714,,1237655125013823640,0.110899016,848,52669,39,-0.0001546137,7.291987788483233,2865,2865
108268,3714183818027128320,206.24539987598456,5.1265029778738365,16.36757,15.343236,64.70365,102.52879,0.0,1.0243349,,,,,0.716346471562428,16.262585,,1237655126092480568,0.04774313,854,52373,508,-0.0001487061,5.538200316625449,2594,2594
108314,3714902932991989632,203.877566942394,5.810163004539291,16.102613,14.6673155,66.97903,50.946014,0.22728842,1.435298,4344.337,4.4285,-0.7192,,1.852062933492169,15.588695,,1237671958053912593,0.11057587,853,52374,455,-0.0002164964,6.926973272526048,2266,2266
110377,3814320911814645888,171.1187267965855,5.902119641281274,16.768993,15.216481,370.68597,378.793,0.11863287,1.5525122,4451.5103,4.6696,0.3052,,1.5898315115245207,16.0476,,1237655126614016123,0.026894245,836,52376,449,5.019652e-06,7.0543552961819245,2721,2721
110853,3841115426067258368,143.55387183008116,0.6994168781558616,16.108913,14.780482,53.313755,49.672718,0.2928735,1.3284311,,,,,0.9486202395474337,15.710664,,1237648722288509032,0.16917165,476,52314,365,-6.8879e-05,5.596125727590177,3881,3881
110905,3842413979365244160,139.9109554408723,0.5255188574356863,16.548065,15.43367,260.75912,567.6312,0.079333454,1.1143951,4923.3286,4.4902,0.1764,,0.8280519006068864,16.068367,,1237650796754173966,0.5097201,472,51955,622,-1.978133e-05,5.658654796053099,2369,2369
111173,3847061271417485184,147.63822612792282,2.5127767123630615,17.218834,15.813814,196.20654,278.5556,0.0,1.4050198,4521.8247,4.6572,0.0848,,1.1212297676601641,16.57873,,1237651754533060773,0.18244024,481,51908,379,7.008739e-05,6.827202726397971,1065,1065
111348,3850147394398395008,149.13980160375755,5.746345564570587,17.22597,15.77705,58.62573,77.71012,0.0,1.4489193,4320.7637,4.4731,-1.2105,,0.8251002445617728,16.854517,,1237658298993082600,0.028299352,994,52725,27,2.656372e-05,6.437050562237946,1291,1291
111371,3850553427721892224,149.23070356565134,6.861828120565645,17.30056,16.018522,118.73138,207.86287,1.1527659,1.2820377,4687.0684,4.4124,-0.7316,,1.1634622706363125,16.832016,,1237658424622907631,0.08429715,995,52731,338,-7.174153e-05,7.160777512822172,1567,1567
111779,3861959142873280768,157.62620574968585,5.76092594064092,18.233929,16.815231,37.97793,116.05467,0.0891943,1.4186974,4236.242,4.5091,-0.8677,,0.847306166793488,17.57708,,1237658422479028433,0.035305955,999,52636,214,3.22977e-05,7.217281609271588,3237,3237
111793,3862617441100574080,159.25560807721553,7.0590803267788935,17.033266,15.587838,25.980967,32.16776,0.0,1.4454279,4214.44,4.4285,-1.01,,0.8385712154157361,16.745394,,1237658424090362052,0.04848925,999,52636,596,5.298195e-05,6.363093507253922,1064,1064
112166,3878557026808548608,149.70433830343723,9.799929909171246,18.262213,16.740578,106.18951,180.91342,0.0,1.521635,4261.1455,4.4989,-0.118,,0.6864477448548554,17.554493,,1237661064416329843,0.09574098,1307,52999,226,5.385909e-06,6.7375303634384345,2423,2423
112180,3878796372450856064,147.3207097140267,8.755777946301887,18.214802,16.67878,54.876995,179.56305,0.0,1.5360222,4311.3667,4.5284,0.0189,,0.9894767557838755,17.490839,,1237660584979071104,0.038430694,1305,52757,11,0.000184338,7.467866986852886,2992,2992
116577,4226534040181329920,309.9625448628323,-0.6325664174921636,17.520922,15.953206,164.50244,289.14105,0.0,1.5677156,4326.5127,4.6642,0.0081,,1.1469415400785843,16.789719,,1237656567574102838,0.0017675939,1117,52885,217,2.327789e-05,7.0874250397188945,40,40
116600,4226824620488970368,313.20443634290416,-1.2029424499398067,17.689116,16.284172,160.56494,299.18713,0.0,1.4049435,4458.6836,4.5623,-0.0142,,0.7849965828292919,17.040966,,1237656567038607984,0.047828805,1115,52914,219,-0.0002082407,6.5153048650400756,2130,2130
116618,4226890900424108928,313.10881203496615,-0.8166520772920963,17.846148,16.82337,142.26213,235.53717,0.0,1.0227776,4995.079,4.6692,-1.4032,,0.48613876570722697,17.427742,,1237656567575478926,0.053452,1115,52914,217,-9.144842e-05,5.861543274357448,1889,1889
116652,4227010609752205184,311.19940592678563,-1.0094837786127924,17.805082,16.22458,102.43375,234.12524,0.0,1.5805016,4338.376,4.1725,-0.0008,,0.9653117716080609,17.057598,,1237663542063990002,0.06988385,982,52466,267,0.0001150698,6.980936125401644,3603,3603
116698,4227082932706572544,312.10497026855313,-0.7247688682309863,17.922438,16.491983,96.001755,197.80225,0.0,1.4304543,4303.3975,4.4576,-0.3154,,0.875447973068597,17.275349,,1237656567575020297,0.041912857,1116,52932,99,-0.000173754,6.9865003709922,1592,1592
116776,4227197281915409536,313.50890639171024,-1.024004059625385,18.41502,16.764578,88.95112,261.4635,0.0,1.6504421,4458.6294,4.6609,0.0751,,1.0066478377258308,17.61352,,1237663542065037986,0.0646384,1115,52914,98,2.032216e-05,7.627907493632861,1357,1357
116777,4227198007765182336,313.61009633876273,-1.0077135179651635,16.588026,15.347735,331.87106,750.2474,0.0,1.2402906,4908.96,4.6062,-0.0045,,1.0498692193025387,16.043802,,1237663542065037820,0.06602079,1115,52914,95,6.842524e-05,6.1494782763561275,791,791
116802,4227310192311449856,313.70258657240083,-0.32411581647828636,17.276396,16.195776,191.57779,306.55905,0.25631204,1.0806198,5083.479,4.7576,-1.2978,,0.5470334150319602,16.849161,,1237656568112611445,0.03932994,1115,52914,152,0.00014813,5.539230426180481,3947,3947
116822,4227363999660835328,314.2025849889353,-0.14693199272248395,16.341478,15.280796,418.73886,523.28424,0.0,1.0606823,5226.3535,4.4784,0.0197,,0.863044786245679,15.89002,,1237663543139041768,0.07271517,1114,53179,280,1.438768e-05,5.570187036861773,3428,3428
116836,4227417768356542336,314.10232431222835,0.020433119249982798,17.989841,16.731575,85.74428,167.62985,0.0,1.2582664,4664.0547,4.6032,-0.0206,,0.46490059212808366,17.43097,,1237663457775125233,0.010432737,1115,52914,589,0.0001358471,5.767769734929052,1419,1419
116872,4227528239211148416,313.2067102044865,-0.017798818790700582,17.88611,16.245325,184.29312,283.4684,0.0,1.6407852,4493.8755,4.6307,0.2914,,1.133938432184799,17.113623,,1237663543138648785,0.0058269347,1115,52914,164,-1.948277e-05,7.386570040093222,274,274
116882,4227551844350938496,312.7071257301939,-0.1392035148569382,18.182896,16.965595,83.83356,171.32503,0.15554221,1.2173004,4610.472,4.821,-1.2974,,0.5688241940635576,17.646276,,1237663543138386465,0.013406857,1115,52914,236,-0.0003086474,6.4211667748160615,2438,2438
116936,4227745083519285120,313.405041670563,0.997260380354166,17.7704,16.592072,126.12895,234.59517,0.0,1.1783276,4743.762,4.479,-0.3812,,0.5882127142312832,17.256763,,1237666209266008675,0.006708124,1115,52914,457,0.0001094319,6.10443549604032,869,869
117136,4228004014215758336,311.5010362978485,0.1365502540222798,16.800095,15.340275,43.261143,35.00803,0.23223552,1.4598198,4560.824,4.7124,-0.6829,,1.3459396296509818,16.3476,,1237656568648499963,0.01954896,982,52466,402,8.897694e-05,6.9927288399793675,2550,2550
117164,4228045181474352000,310.30125959547314,-0.37343101427476627,17.573969,16.565157,155.63437,207.60464,0.118002854,1.008812,5131.915,4.6951,-0.6135,,0.49599029262542393,17.147556,,1237656568111105112,0.04801248,1117,52885,148,-0.0002658744,5.624922188385979,3531,3531
117318,4228267038008891264,310.33977192370804,0.5816563727190823,17.144745,16.086796,63.680244,72.94703,0.0,1.0579491,,,,,0.5831015590676033,17.045626,,1237656569184846261,0.017790558,981,52435,483,-0.0002273855,5.874346699732138,1017,1017
117345,4228298412746841984,310.91038627725345,0.9398567149315411,18.114456,16.874382,123.315094,196.8162,0.0,1.2400742,4560.761,4.4247,-0.8071,,0.5573997443899834,17.566015,,1237656569721979791,0.029741412,1116,52932,322,-9.165738e-05,6.296849069632298,3373,3373
117589,4231297223335667072,309.90866346360616,0.953627421631824,18.14536,16.839666,106.8621,214.24458,0.0,1.3056946,4492.8643,4.4571,-0.1758,,0.5603653317298865,17.55927,,1237656569721521336,0.028704574,1117,52885,403,4.474808e-05,6.301627152931282,1504,1504
118384,4415981916575038080,234.53044155395756,-1.1541503512989046,18.460142,16.78704,90.583145,129.37756,0.10303843,1.6731014,4240.016,4.6389,-0.005,,0.6782217457642891,17.638094,,1237655693019382152,0.05114287,926,52413,326,-8.183671e-05,6.794952500420006,4079,4079
118441,4417209628682473216,231.08220162027877,-0.3037529246275916,17.236837,16.06487,92.90847,141.7135,0.29330212,1.1719666,4800.2876,4.6658,-0.5823,,0.7065465540853872,16.730204,,1237648704061112353,0.05238014,924,52409,525,-0.0001633926,5.975907541673081,3550,3550
118553,4421802529270054016,228.42399292342063,2.607086831919192,17.585123,15.980259,49.796677,79.176735,0.3990136,1.6048641,,,,,0.8597761386289132,17.32101,,1237651737388777484,0.3782539,540,51996,604,-0.0001776787,6.992937529457141,647,647
120713,4559820817995468416,253.43507549700072,18.99967198089705,16.091711,14.823615,106.14836,108.68513,1.315784,1.268096,4522.9966,4.845,-1.3264,,1.8664820768328223,15.8552685,,1237662341092999191,0.10185941,1568,53169,58,-0.0001151185,7.210387597923827,3453,3453
120814,4561723183565355520,255.88338903233094,20.636174459516173,17.476387,16.146914,70.86319,87.871254,0.2788961,1.3294735,,,,,0.7912288257281653,17.187775,,1237661465459425909,0.03724119,1425,52913,171,-0.0003472476,6.6792851627933025,799,799
121032,4565461248223263104,254.18553146292183,22.583754948105085,16.661762,15.075681,337.82816,1026.1606,0.0,1.5860815,4337.5186,4.4889,-0.1169,,1.641045377033547,15.918378,,1237662337872626152,0.01801301,1415,52885,481,-8.324033e-05,6.993980826406467,1660,1660
121349,4566636626153833600,252.99949100690947,24.342799520542677,17.72814,16.486689,129.19434,258.6373,0.08707312,1.2414513,4766.7974,4.629,-0.3315,,0.8575898985025474,17.174564,,1237662474236002639,0.037476756,1424,52912,535,6.377153e-05,6.840962645829499,1002,1002
122233,4575564969805999616,259.19118384225123,29.26770928523708,17.279667,15.985975,102.67745,172.4304,0.5960131,1.2936916,,,,,0.7501602088461543,17.20998,,1237655502426866468,0.37086785,978,52441,86,-0.0001248005,6.585750130528652,1315,1315
124615,5187815959464820480,45.24983536033996,-1.2042571760814997,16.599062,15.219083,210.13712,444.42587,0.0,1.3799791,4430.5894,4.4972,-0.1969,,1.3072542565596394,15.973389,,1237660024523587602,0.0607675,1067,52616,246,-5.294535e-05,6.555188994941332,2770,2770
124616,5187816126968839424,45.20888595040072,-1.1934535118459957,16.680134,15.398722,198.9755,484.72882,0.07897099,1.2814121,4774.2983,4.6155,-0.224,,1.1244137834779897,16.111105,,1237660024523522120,0.059125073,1067,52616,249,-1.858075e-05,6.3657357687581175,3120,3120
124634,5187943223640738304,43.98369830034883,-1.2574197408237762,18.323923,16.777985,100.75422,149.14626,0.0,1.5459385,4098.495,4.4823,-0.883,,0.8323663038502871,17.601498,,1237660024522997890,0.02611023,1512,53742,92,5.893392e-06,7.203070103302814,1231,1231
124664,5188064444797965824,45.06698491191321,-0.6089924635827104,17.584099,16.05301,145.17409,185.38358,0.0,1.5310879,4370.4824,4.6724,0.0139,,1.2457891047053764,16.868317,,1237666300016394490,0.09017289,1067,52616,267,7.252351e-05,7.345539292123519,2457,2457
124665,5188068125585404416,45.36097698189791,-0.5310628314828201,16.683134,15.486793,258.9071,372.50253,0.16986586,1.1963415,4890.4404,4.4763,-0.358,,0.913847244220194,16.16468,,1237666300016525413,0.08664709,1067,52616,225,-0.0002273067,5.969048513583445,469,469
125033,6893849502843933056,324.4924531037186,-8.743386394461982,17.437914,16.365814,55.096336,46.6737,0.59905803,1.0720997,,,,,0.7772793665942859,17.437944,,1237656532678607113,0.33869308,1177,52824,289,-0.0001923107,6.8908301083223655,3517,3517
125049,6894777215779705856,323.2816654868994,-8.370405572759703,17.652245,16.122189,64.704796,48.137367,0.89694804,1.530056,,,,,0.8039074304508192,17.204826,,1237652598492365249,0.14334981,641,52176,172,-0.0001225274,6.730856569127212,1304,1304
125356,6898409211924560640,319.19480757280644,-8.099189156485684,17.879187,16.015718,73.72394,235.15013,0.0,1.8634682,4217.859,4.6637,0.0057,,1.4158517404201507,16.960245,,1237652933497127197,0.01710957,639,52146,260,-0.0001903106,7.715334027433681,1006,1006
125522,6898866162085150080,319.49776025401883,-6.608074258449612,16.161457,14.867203,350.43735,725.5869,0.3134057,1.2942543,5113.5874,4.6257,-0.5229,,1.2413040009363745,15.592124,,1237652935644610774,0.06353764,639,52146,435,7.556753e-05,6.061514761281231,1837,1837
125689,6907022201903138944,311.9154317558402,-7.2295936129859495,16.121567,15.087699,84.469604,40.216755,1.7976456,1.0338678,,,,,1.23520787138636,15.975142,,1237652933493915976,0.038056433,635,52145,188,-1.850209e-05,6.433841778021421,3970,3970
126566,6917333799904200320,314.1109779928437,-1.145037883852421,17.890638,16.378902,129.79552,230.50386,0.12054235,1.5117359,4278.334,4.3016,-0.2452,,0.8015550900074679,17.188032,,1237656567039001475,0.0049999948,1114,53179,296,0.000156471,6.70769903177959,3109,3109
126567,6917336583043073280,313.8069691302353,-1.2394727520510018,17.99851,16.508425,100.702576,245.67537,0.1710799,1.4900856,4501.1074,4.5693,0.2164,,0.8326109790535285,17.30594,,1237656567038870258,0.05233992,1115,52914,50,-0.0002616368,6.908151294668912,3055,3055
126607,6917500650793022592,315.0100562473544,-0.40671014631455105,16.424784,15.34125,333.77045,448.64673,0.12655532,1.0835333,5059.3965,4.7224,-0.9868,,0.9344383558777267,15.964998,,1237663457238647033,0.06521664,1114,53179,174,-0.0001306887,5.817751528306935,1344,1344
126614,6917526691179095040,314.9080726571068,-0.10446557498174593,18.114988,16.539637,108.14005,181.13837,0.0,1.5753517,4401.9204,4.6632,0.2413,,1.0239262249076104,17.37106,,1237663543139369721,0.06359888,1114,53179,177,5.688161e-05,7.422402749411155,1675,1675
