source_id,ra,dec,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,astrometric_excess_noise,bp_rp,teff,logg,mh,vbroad,alpha
1180918059948283008,225.58924751905803,12.417573947320635,12.275107,11.5792885,1129.9729,3098.039,0.24618524,0.6958189,6148.5615,4.1765,-0.3448,,0.44
1219006521420203264,240.81921390553973,24.610631034876747,15.060692,12.630943,586.25854,1069.8396,0.05908431,2.4297485,3620.458,4.6881,0.0688,,0.0
1224810602785113088,235.57235452236347,28.874229295750027,12.988346,11.968076,2019.358,3724.4485,0.05622692,1.0202703,5200.292,4.5665,-0.1964,6.0335917,0.07
1306935939464967552,254.37344888804674,27.28268919762037,12.23307,11.442438,2534.9514,2849.736,0.067376025,0.79063225,5732.2495,4.3966,-0.267,,0.06
1320175197631226112,240.54065780866725,29.281832155444707,13.002571,12.044752,2365.1318,3066.988,0.05636347,0.957819,5251.052,4.5356,-0.5527,,0.13
1334980770237799040,259.1785420335014,34.28939632306569,12.65217,11.689515,1539.8514,3011.2712,0.05707699,0.96265507,5345.3228,4.4857,0.0923,,-0.02
1342085165838660096,264.5723916748718,36.05936761364255,9.369335,8.005959,1514.7639,3404.3442,0.12236329,1.3633766,4822.602,2.3835,0.1065,9.765121,0.04
1356640260248520192,251.5949702327301,42.296135693624876,10.828301,10.110474,2089.9397,4028.055,0.107667305,0.7178278,5975.6455,4.1408,-0.2153,6.8739777,0.05
4233548988792037120,298.65823766470953,-3.834334414716129,13.3207445,11.867995,1567.296,3461.5627,0.025168635,1.4527493,4732.85,4.5112,-0.2261,,0.09
4280249198993513600,281.2557671958086,3.5784013776128365,11.255574,9.539505,1816.9441,5120.614,0.0751943,1.7160692,5347.859,2.8353,-0.0985,,0.0
4285335063051735424,281.78704823488476,5.625433791782666,14.276352,11.8891325,1105.2783,2489.4304,0.06628238,2.3872194,4865.851,2.5598,0.1218,,-0.02
4372857799226886784,267.23079841514567,1.3194937219055467,14.372521,12.272124,939.5065,1364.2095,0.0,2.100397,4815.4644,1.9208,-0.0581,,0.19
4376287180290479616,266.0406584113101,2.9215674486695717,11.112477,10.171076,2168.805,4263.9014,0.08208681,0.9414015,6629.405,4.145,-0.6546,27.317217,0.53
4381635372346977536,256.9390672278045,1.1566294146017024,12.794079,11.826476,1964.3644,3043.406,0.06324589,0.9676027,5455.748,4.3415,-0.8808,,0.2
4393600502696536832,258.13545229165527,5.955147235798344,12.9713955,12.154181,1958.7477,3685.28,0.061108433,0.81721497,6338.6284,4.148,-0.6408,,0.23
4448832339016135552,251.05244243942963,12.350300958169957,10.843437,10.003331,3503.876,3922.1335,0.09417962,0.840106,5957.63,4.2091,0.2576,,0.04
4475617434405356800,269.10809640815717,6.926136267898306,12.432761,11.254836,1174.3445,1606.3094,0.09875161,1.1779251,5087.3594,4.5989,-0.0449,7.9992027,0.02
3370143223788049536,93.83613494324507,16.90074087088346,11.1388645,10.361371,2181.3408,3074.7063,0.05682597,0.7774935,5769.2183,4.3685,-0.3289,,0.26
3384466291182496896,101.544443384524,24.9060461067889,12.686916,11.243165,1168.0132,2077.876,0.15062614,1.4437513,4338.6616,2.1838,-0.093,6.859058,-0.01
3421988602947250432,76.34056548002503,27.331957119301432,13.973273,11.794299,1082.6493,2838.5693,0.059335764,2.1789742,4868.972,2.3028,0.0491,8.298039,0.02
3430368049785601152,90.61301216283715,27.132999841295423,12.654158,11.139944,1691.1844,2703.8562,0.07992961,1.5142136,4747.5684,2.8713,0.0024,11.74833,0.03
3437982197867371648,93.47587392269713,30.68534547657651,12.52101,10.229019,1059.0737,2210.6028,0.12774998,2.2919912,4668.738,1.9902,0.117,7.182549,0.07
3439283577256302848,97.65802256000278,32.76323330990974,8.491414,7.342613,1663.9642,1155.2338,0.10054092,1.1488008,5377.2983,2.8684,-0.1069,10.1761055,0.07
3439625005678208640,94.28165901255436,31.4840744876815,12.560814,10.734059,1157.948,2100.9126,0.09361033,1.8267546,4723.7285,1.938,0.0915,,-0.0
3484359048571126144,176.6594554426407,-26.909207195999496,12.796547,11.828583,2447.5732,2726.5654,0.039193727,0.9679642,5381.394,4.4127,0.1483,,-0.15
3486081506552295040,179.4619842752464,-28.965882519148487,12.3774805,11.66721,2398.0232,3337.8154,0.07468265,0.7102709,6058.0605,4.1237,-0.725,,0.37
3525057888086015360,195.33821820665946,-14.29163026719432,11.016535,10.37128,2168.7183,3001.3328,0.083693296,0.6452551,6339.8047,4.0961,-0.3365,,0.03
3568453413012616960,178.7308549398034,-16.380696245688327,12.346449,11.533165,2720.9163,4273.108,0.26613897,0.8132839,5837.396,4.3292,-0.3907,,0.12
3641659511367796992,216.2297803094351,-5.509427365808468,10.845331,10.324086,1628.1504,1408.9064,0.08855183,0.521245,7055.18,4.1457,-0.404,22.038475,0.56
3728560344877492352,208.82617795336202,12.762204012110239,10.101023,9.351966,3996.108,3904.5059,2.076315,0.7490568,6012.5234,3.7702,-0.3924,8.846813,0.26
3761285586196647680,161.89844987512168,-9.743896922362465,12.449172,11.29701,1702.3724,2555.2966,0.061698113,1.1521616,4863.4395,3.3748,0.2115,6.1166778,-0.12
3838051911794665600,141.32966701402097,-1.8113300508788865,13.063757,12.244562,1752.7356,2083.655,0.072953284,0.8191948,5672.312,4.1291,0.0327,,0.1
3850049194266290048,148.99360239290218,5.3171524685873655,12.688429,11.809305,1593.4039,1894.3348,0.04544549,0.8791237,5559.5356,4.1365,-0.3044,,-0.04
3950421239943890688,185.063914656999,19.558722422640926,12.776221,11.714342,778.3975,917.92456,0.06962074,1.0618792,5083.836,4.5607,-0.1184,7.861969,0.11
3952575393676634752,186.68265392630275,21.585931210044993,11.945602,10.841573,1801.7782,2155.556,0.09653179,1.1040297,5006.931,3.2287,-0.0819,8.853406,-0.02
5380978505833907456,175.22854573117706,-42.18617790438398,9.69751,8.512818,3515.0508,4698.067,0.070231855,1.1846914,4739.4644,2.6122,-0.2273,10.082246,-0.04
5441862897072277504,155.35147561053154,-38.544274748618975,10.619011,9.807979,5188.0117,5487.105,0.14376448,0.8110323,5674.719,4.0614,-0.1733,6.203832,0.07
5459343895001465728,152.4706742179117,-32.29240271782243,12.070385,11.026116,1114.3439,1576.1526,0.12985659,1.0442686,5122.553,4.574,-0.17,9.081869,0.11
5472589810361772032,157.00484851210086,-24.929123975810565,13.35958,12.106579,890.9509,1099.5483,0.07654517,1.2530012,4640.9653,2.3596,-0.5176,,-0.13
5631065655389539328,139.03443334725503,-32.56304102818796,12.213102,11.692801,1751.8202,2251.252,0.12677196,0.52030087,7458.3867,4.1088,-0.0297,39.647045,0.66
5631414200572283520,141.01970794374697,-31.37805539657364,11.507084,10.847609,1726.4003,1843.5193,0.73083085,0.6594753,6576.3916,4.1189,-0.357,22.356321,0.3
5635565853400505472,136.44078257268677,-29.653783121172268,14.017239,12.301199,1645.8379,2767.0151,0.0,1.7160397,4479.7197,2.2167,0.0203,,-0.02
5638395133038317568,140.75525387689495,-25.485717590992994,12.807613,11.86429,2012.8728,1728.8293,0.039526828,0.94332314,5617.588,3.8727,0.0076,6.504571,-0.02
5655061083615475072,136.58281058139627,-22.15650620285785,12.75106,11.367,1475.3231,2884.6187,0.031538725,1.3840599,4608.61,2.6466,-0.127,8.802383,-0.09
5668103524904175872,154.3595177504304,-20.873442483875444,11.385931,10.80823,1493.5675,3971.8652,0.1219184,0.5777006,6537.7705,4.1852,-0.2925,9.175696,0.18
5679095484381649152,138.01317924207507,-21.388370329351375,11.9275875,9.880625,950.3878,1510.8552,0.11679688,2.0469627,4724.0215,1.1978,-2.2149,10.847904,0.14
5679473922539939328,138.02033398145278,-20.41057626534183,13.813284,12.441381,1473.7635,2144.0132,0.0,1.3719025,4829.427,2.8063,-0.0111,,-0.04
5682145662780491264,141.45809033571004,-17.33872436477804,12.532949,11.690791,2623.0544,2978.8198,0.24660408,0.8421583,5545.508,4.3308,-0.554,,0.02
5700140583620582016,125.70828838414283,-21.582389429353395,12.044077,10.775098,2589.2288,3986.2046,0.14455414,1.2689791,4591.962,2.3259,-0.3226,8.017185,-0.03
5707646296664027520,125.57538539508617,-19.055042597951815,11.905919,11.140016,2293.276,3505.2734,0.15989025,0.7659035,5877.2944,3.961,-0.733,,0.17
5727250760784566272,124.29350362812747,-12.128555072362472,12.583259,11.835973,2256.4846,2571.3289,0.06568827,0.74728584,5849.0786,3.8731,-0.4319,8.711894,-0.06
5753878419851001728,129.36078726458487,-7.652366515583217,13.021313,12.157535,693.28204,943.2484,0.103666104,0.8637781,5668.0254,4.1999,-0.0224,,-0.02
5956172105379120256,269.5656199934544,-43.767518201932624,13.565026,12.074432,2180.5227,2216.0488,0.047600236,1.4905939,4754.2505,2.8686,0.0158,9.516034,-0.12
5959580140418374912,261.4214449724465,-41.73231850004493,13.869848,11.90409,1539.3234,2712.849,0.05605229,1.9657583,5231.627,2.7272,0.1115,,-0.14
6009310608975645184,233.7345239532355,-38.53071201116763,12.130686,10.771488,1826.1433,3142.367,0.36259028,1.3591976,4644.08,2.1788,-0.2395,13.525081,-0.04
6013628322406679808,232.95264123615812,-35.703615846406045,12.184418,10.614924,1345.7966,3330.2585,0.09751804,1.5694933,4718.965,2.5028,-0.0381,8.02596,-0.09
6016715231364859520,236.93450215965495,-30.69928278679128,13.752302,12.358369,1543.5535,2422.811,0.0,1.3939333,4745.3716,2.5229,0.1604,,-0.05
6039508592748133248,239.9705374191412,-31.58328996344237,13.014686,11.465119,1695.3292,3359.0652,0.20239913,1.5495663,4589.079,2.551,0.1103,9.979402,-0.05
6154970576514144768,195.79785136618833,-35.609634765516965,11.373064,10.023753,2208.0967,2472.0833,0.06604469,1.3493109,4770.3027,2.7186,0.1504,10.249587,0.02
6164379784707817216,203.57787994990835,-36.523695896498836,9.630921,8.387931,811.7618,1468.395,0.08391862,1.2429905,4635.0483,4.5613,0.0175,5.1402216,0.06
6180031023491317504,198.24645701661862,-31.96817348712406,9.695517,8.920793,1833.0293,3181.2642,0.27101877,0.774724,6043.1167,4.2864,-0.212,,0.1
6187781029983057024,196.43267290219273,-25.677514738454747,12.615516,11.416397,1271.8589,2559.0237,2.9706469,1.1991186,5211.0146,4.5207,0.1202,5.9996634,0.17
6208390069775006080,234.49007087378217,-31.596930332346737,12.954068,11.874121,550.459,727.26825,0.15922862,1.0799475,5141.5537,4.4094,-0.3432,,0.23
6222568169138020096,220.11061414965843,-27.87321857238732,12.433139,11.226048,1928.2869,2570.613,0.055056717,1.2070904,5312.593,3.4741,0.05,,-0.12
6238284214685831936,235.0147395178333,-24.566359533025917,13.629433,11.882217,1359.909,1518.4841,0.086917385,1.7472153,4651.2803,2.7315,0.1309,,-0.08
6275640053516510336,210.98154316148953,-22.978228886492403,11.967859,10.329734,612.37787,1165.1273,0.097946994,1.6381254,4108.303,1.2099,-0.5767,,0.24
6295232590514256896,206.59852047025967,-17.041821873600547,11.834532,11.020055,846.84595,1323.5803,0.121350914,0.81447697,5747.965,4.064,-0.3288,,-0.18
6304994608796272384,213.19403270773088,-10.120770437137777,12.078976,11.360136,1122.2235,2601.3948,0.08192637,0.71883965,6037.337,4.2761,-0.4197,,-0.08
6312175858538789248,224.08161909480242,-13.125585719777131,11.554723,10.898122,1314.3883,2556.724,0.12684675,0.65660095,6522.295,3.9355,-0.3769,,0.03
6029614465630768640,253.84519008412175,-29.416973162597305,13.846557,12.314196,1753.0128,2455.6636,0.0,1.532361,4606.834,2.5236,0.0274,,-0.06
4114555343646133376,258.2049026374434,-22.628802881015012,14.12949,12.358371,1695.6091,2648.538,0.0,1.7711191,5334.6694,2.9772,-0.0558,,0.04
4129630129067117568,255.21568487590415,-18.04090278527083,12.923335,10.918357,1316.7697,2571.9875,0.06931913,2.0049782,4727.765,2.1691,0.0781,11.125317,0.11
6028925140583090048,256.8646053364718,-30.318989877088956,13.033961,11.08586,1920.5922,3740.8245,0.0,1.948101,5180.8926,2.7552,0.0315,,-0.04
6241818251215712896,235.52784351657104,-20.59055288531156,10.6271105,9.36411,1575.9419,2905.54,0.121234365,1.2630005,4625.4116,4.5559,0.2817,,0.03
6242493729313249920,241.8229878427495,-22.637332522229098,12.348756,11.558476,1604.017,2061.2136,1.4068244,0.7902794,6413.119,4.0841,-0.7588,7.482344,0.21
6253311716840931712,233.78610080197092,-21.247662925067285,12.488399,11.82734,1242.1069,3280.5857,0.06638005,0.6610584,6602.9595,3.4461,-0.2205,,-0.1
4120718823535464832,267.6180614803596,-17.363231153936834,14.00308,11.67959,739.2886,1586.3298,0.02605341,2.3234901,4541.401,1.6013,-0.0071,,0.03
4125082235437439616,263.9238005509569,-15.574733636976573,11.856514,10.362589,2620.9539,4355.327,0.19020723,1.4939251,4743.692,2.7691,0.0802,5.021462,-0.11
4151468384191514752,269.42992371763074,-11.600327901238792,13.547283,11.416827,1032.4714,2540.927,0.0,2.130456,4746.8906,2.7263,0.1794,,-0.07
4162133788741601664,266.20154363895034,-11.802630330772992,14.483151,12.156971,981.8989,2493.8716,0.0,2.3261805,4594.6475,1.9583,0.0422,9.438709,0.04
4163255531109236992,264.83050328694094,-10.642866129978483,13.750868,12.020048,1144.1327,2020.4302,0.05007063,1.7308197,5202.6763,3.3633,-0.4895,,-0.02
4175830164550945536,268.56122143698224,-4.537907702153792,13.103872,11.08259,1389.9071,2075.58,0.074492946,2.0212822,5578.123,2.9406,0.0463,,-0.04
4351321527531827712,249.61609056396745,-6.610033505467842,13.166355,11.969127,1892.7296,2503.9084,0.05147372,1.1972284,5937.1196,4.2132,-0.5029,8.66171,0.35
4353221655422587904,249.96624816792743,-5.66253300500409,13.376727,12.104085,2254.473,3783.4783,0.0661503,1.2726421,7140.079,4.2758,-0.2386,,0.15
4379936047064528384,257.2257694737822,-1.2786168859314704,13.229522,11.891855,1915.3486,2926.3333,0.099197835,1.3376665,5417.4204,4.2303,-0.9993,,0.17
6730261723334390656,282.08377811753456,-37.257365645289475,13.342277,11.87515,1394.1261,2217.7122,0.06924166,1.4671268,4647.319,2.334,-0.1801,11.715661,0.17
6760203417835509760,283.1465213494447,-31.821853836783184,13.367474,11.90247,1316.365,1965.9064,0.032420497,1.465004,4538.1284,2.486,0.3201,,-0.15
4090724936604505856,274.0244249664625,-22.02584556903138,12.605052,10.946886,876.9744,1516.2782,0.05100672,1.6581659,5737.1294,2.7185,-0.2257,,0.01
6802544781667865856,314.2808425616008,-25.381845898039266,11.851577,10.57917,1598.2654,2124.5837,0.1430363,1.2724066,4672.6763,2.3018,-0.2662,8.746402,0.01
6805422242255424896,312.3190744635151,-25.16110660285737,12.971089,12.15484,1772.0568,2126.0618,0.038619757,0.8162489,5826.075,4.3429,-0.2457,,-0.06
6846117916378070528,305.07035948986726,-27.875877853448138,11.849505,10.976859,1567.0398,2568.4783,0.08490528,0.87264633,5621.9067,4.437,-0.1539,,0.21
4089115358984554624,285.93394103549394,-15.411067523857339,12.444026,10.567811,941.52734,1577.809,0.18116876,1.876215,4350.64,0.7437,-0.8873,,0.07
4099652867940432512,280.4850642453899,-16.82080042207948,12.306534,11.209867,1305.6927,2237.6887,0.0,1.0966673,5416.8584,4.306,-0.3308,,-0.13
4155190819535695232,279.94213040562687,-10.262055958674962,13.609929,11.772145,1077.1146,2611.943,0.0,1.8377838,5486.3203,2.7356,0.0076,,-0.13
4181399289722845056,291.3090545179673,-15.816057365527717,12.338315,11.539501,569.8872,110.946365,0.06786929,0.7988138,6492.2017,4.1726,-0.4331,26.142506,0.65
4272107354047102208,278.3030854303123,-0.9298573478453571,9.565859,8.826082,2498.2744,2254.581,0.058728397,0.7397766,6140.3784,4.1502,-0.2443,,0.1
6868836949047577344,296.1136696881284,-19.94816674251454,12.849991,11.299106,1482.6816,1612.6318,0.033536777,1.5508852,4490.694,2.1295,0.0162,9.533675,-0.0
1192590892003200512,238.49019092375764,14.85699019726674,12.603749,11.656479,2180.076,3094.989,0.08776964,0.9472704,5285.5586,3.8329,-0.0225,,-0.2
1301914542877088512,243.3704612834335,23.288716967199427,11.339822,9.658752,2142.5945,3007.985,0.114149965,1.6810694,4570.3306,1.7763,-0.46,9.019212,0.07
1332577310835732608,247.06482796435927,39.167894685578105,11.480343,10.739463,2012.2048,3484.7854,0.109806165,0.74088,5891.9644,4.1825,-0.3344,7.4782248,0.05
1352253552451065472,252.28012223830578,37.94018905268529,11.268036,10.44837,2117.376,3099.7441,0.102367125,0.8196659,5756.0356,4.2874,-0.222,9.963714,0.1
4190069939644862336,298.1374660721444,-11.5100919018982,10.896762,9.522052,2337.3826,3254.263,0.09493873,1.3747101,4583.57,2.2957,-0.4438,,-0.0
4198724741120059520,285.7509298747626,-11.816201081273698,12.73576,11.254433,715.26996,3423.7383,0.0,1.481327,5451.721,2.8272,-0.1458,,-0.02
4216140459846131456,306.09354867496614,-7.012841478818448,11.817933,11.161433,1512.1642,2071.448,2.91846,0.65649986,6487.7803,3.808,-0.3861,31.027351,0.58
4223261854922759552,302.59033653890737,-3.3198993175489737,13.037509,11.394954,1863.3148,2883.9844,0.02194179,1.6425552,4676.672,2.2532,-0.0739,6.92116,-0.02
4260804816891387136,286.3998425291757,-3.271487847883169,13.111302,10.598305,724.0988,1244.4893,0.14209959,2.5129976,4468.5293,1.1468,-0.823,7.653763,0.15
4311458359852616576,282.0121507875772,9.645585407467902,13.834377,11.684951,983.0103,1547.5901,0.11314265,2.1494265,4486.675,1.7548,0.232,,-0.04
4465792202792250368,248.00867327173302,16.386237648352417,12.55103,11.829935,2092.45,2712.0544,0.07140972,0.7210951,6037.2407,4.085,-0.222,,0.07
4487317273210293760,264.6718353877596,7.707877784348936,13.421544,12.095289,1927.0658,2587.9019,0.03821909,1.3262548,5092.498,3.0177,-0.1618,11.404187,0.49
4487512810185130368,264.7115956066904,8.453915442889393,11.368345,10.247478,2557.5203,3733.864,0.100821026,1.1208677,5414.1797,3.5181,-0.0998,7.3427153,0.06
4488899882763099776,268.3158752575213,10.122456195277294,10.917949,10.06054,2867.925,3775.5166,0.1290527,0.8574085,5914.3086,3.9292,-0.3736,7.8158736,0.09
4493839095150653696,261.85706669637085,12.035412844171596,12.949191,12.098923,1961.2676,2495.6143,0.035908043,0.85026836,6268.911,4.2069,-0.2104,7.986955,-0.18
4550551217716229248,264.91983935871747,18.264216725469016,13.320272,12.378676,1705.0896,3271.129,0.047493484,0.94159603,5333.144,3.9851,0.1688,,-0.16
3471356778114012032,188.04416823377716,-29.843082510098988,10.861066,10.181315,2401.9236,4536.419,0.11726517,0.67975044,6162.295,4.1857,-0.2615,,0.22
3480355005181152896,176.55551754141996,-30.016187247405984,12.541005,11.809824,2407.0159,3475.494,0.060443662,0.73118114,6102.7563,4.2457,-0.8029,11.437965,0.37
3482079524745822464,173.0979719986541,-29.99100412983267,11.291692,10.236819,2074.9968,2772.4656,0.051699635,1.0548725,5124.3955,3.5388,-0.1602,,0.04
3533432627637443200,170.49358064032407,-26.07905700747015,10.963927,10.172567,3206.8875,4607.549,0.09060119,0.7913599,5694.208,4.2875,-0.838,9.594275,0.37
3549581635950919040,165.5145605177296,-22.14089020711963,13.2611475,12.095564,1834.7795,2986.447,0.062396612,1.1655836,4897.708,2.9305,-0.2453,5.4770546,-0.03
3704447092807966720,194.18983741129912,3.6249553832736927,13.134071,12.289418,1831.2433,2736.4224,1.1322182,0.8446531,5651.8276,4.4983,-0.4944,,0.21
3820548339515844736,143.6119167431883,-7.273555082414677,11.622802,10.476829,2428.455,3197.458,0.14504617,1.1459732,4812.716,2.5034,-0.2519,7.0976114,0.0
3923927824372713472,176.29733715080485,14.263318729638685,6.7632303,5.475473,1594.037,1043.1741,0.2808401,1.2877574,4494.4453,2.0776,-0.2929,10.1316,-0.03
3965194282470244224,168.28132587049527,13.248304048990034,9.511295,8.374739,1571.5068,2732.5386,0.08794414,1.1365566,5038.337,2.92,-0.1357,8.435324,0.0
3999664826698701440,180.51894549284,21.371428692353895,11.915117,11.107754,1349.0073,2123.6682,0.12351703,0.8073635,5673.5356,4.438,-0.3438,10.090436,0.13
5383690004586380544,172.36258295942,-40.208941950500964,12.122603,10.785291,1987.748,3832.2148,0.10840361,1.3373127,5252.854,2.926,0.0609,,0.1
5389729583300422144,165.69709762758478,-42.64562934983056,12.650874,11.812177,2775.1567,4555.408,0.25684157,0.83869743,5912.819,4.1338,0.2583,,-0.02
5393258916844574720,163.92482646196575,-40.248217460286156,12.215322,11.413102,1404.7378,2555.7744,0.06979783,0.8022194,5676.2275,4.0644,-0.3653,10.805185,0.18
5439979502369971712,147.18354028205988,-31.487586387655387,13.40251,12.339047,1473.0464,2668.1326,0.085406534,1.0634623,5053.9385,3.4435,-0.3262,,-0.09
5460698527686053632,154.42031870299903,-32.12514867370645,12.275274,11.399826,2045.0591,3529.3333,0.16119434,0.8754482,6009.3096,3.6909,0.1687,,0.24
5700589631041128320,122.86395807068605,-22.484495378515195,12.809232,11.553387,2498.4143,3288.367,0.052335944,1.2558451,4709.11,2.5701,-0.2431,5.7672257,-0.04
5717994968829689344,119.5536909199473,-17.396606788598408,12.63628,11.713949,2298.1936,2838.4204,0.08141138,0.92233086,5597.154,4.3048,0.0175,,-0.02
5723935905025489408,126.51839405495762,-13.164193306677591,11.873311,11.229637,2359.7559,3316.6335,0.08870328,0.6436739,6301.7666,3.7761,-0.1496,,0.01
5758306943450611072,137.7576260888329,-5.488326864442394,12.272374,11.108334,2241.8884,3486.335,0.12058165,1.1640406,4753.204,2.2038,-0.6661,,0.09
5998163691377197952,240.20482322143934,-38.15898816714139,12.273708,10.401123,1273.6117,2731.7803,0.16218285,1.8725853,4507.952,2.0775,0.1298,10.116634,0.12
6116871536545041024,214.43208580743115,-38.085404092729235,12.072449,10.646196,1149.3151,2195.1604,0.10756928,1.4262524,4773.148,2.1774,0.0486,7.130238,0.05
6124418068956688128,213.47838750860532,-32.05376042323545,11.614534,10.485806,1160.1091,1550.7734,0.12794189,1.1287279,4937.2734,4.6239,-0.3219,7.4015236,0.16
6155372271918647936,192.30533239751492,-36.53050452129917,12.9673,12.071305,1517.7418,1273.5868,0.04233688,0.89599514,5551.417,4.4082,-0.0505,,0.06
6184409897268158336,194.6045234564503,-29.80435316675652,12.892463,12.08949,1495.8513,3424.7134,0.07032842,0.8029728,5673.137,4.2797,-0.5399,,0.1
6185431137411795200,193.2051357459371,-29.048327613216152,11.905789,11.193838,2480.4277,3254.4333,0.23513341,0.71195126,6126.405,3.9871,-0.3013,11.481937,0.44
6204507835955416064,226.54097038451783,-32.74040373837673,12.545424,11.666416,1314.8113,1845.9336,0.069489524,0.8790083,6304.2476,4.0548,-0.3102,,0.07
6217664106759438336,221.96167330092777,-31.060577545661136,12.663706,11.7895565,2212.7227,3243.2056,0.06709527,0.8741493,5739.9365,4.2833,-0.1772,,0.1
6220608774992913920,215.4879089816561,-31.02649993800527,11.814428,10.917226,1468.9702,2461.7556,0.8361448,0.8972025,5560.1216,4.2335,-0.3684,,-0.12
6226013699277107072,224.64766710094895,-25.70525125432989,10.128024,9.308654,2205.2737,2492.911,0.082731105,0.81937027,6304.7944,4.0561,-0.3257,,0.11
6252981794631809408,229.9788859176824,-21.017009207637745,12.767172,11.287627,1288.8203,1599.3116,0.07245216,1.4795446,4493.276,1.7136,-0.6265,,0.16
6277664456286031872,214.83732698769165,-20.527814402372567,10.76926,9.86263,2731.6746,2972.7437,0.12236976,0.9066305,5719.758,4.5413,-0.0385,,0.05
6284911371784028800,219.28383084809374,-18.33222714816456,9.594493,8.909479,2617.3523,2957.3513,0.10216491,0.6850138,6140.6445,4.0713,-0.4538,,0.13
6302303073050798848,210.5285797734822,-13.948442387060261,11.848829,10.614897,1095.4183,2341.928,0.12606527,1.2339325,5761.151,2.9847,-0.0491,,0.16
5977345327748097024,257.2663211724724,-34.89346440334855,13.384591,11.320476,2166.2046,4522.21,0.0,2.0641155,4890.121,2.4513,-0.0106,,-0.15
6026433269269494912,254.68007891474133,-33.61388612865295,13.540284,11.618901,1685.2731,3092.1829,0.0862419,1.9213829,4856.1216,2.5842,0.1098,,-0.1
6026442099724281216,254.86634457306127,-33.42487406489649,13.392174,11.016039,788.23914,1652.8188,0.059803836,2.3761349,4530.2505,1.9721,0.1233,7.3046556,0.04
6028170733773916160,255.42243681324683,-31.902312696301685,13.835927,12.284731,1516.488,3675.779,0.07642828,1.5511961,5608.827,3.2071,-0.2475,,-0.22
4057864936418626304,261.81816176588103,-31.6486809922369,11.715123,10.730596,1575.3846,3639.4158,0.095768645,0.9845276,6425.1885,3.6509,-0.2586,,0.07
4058483750983438208,263.9837054133607,-30.22270668549716,13.638474,11.809811,1035.5059,2869.7234,0.0,1.8286638,5166.4414,2.7835,0.0503,,-0.05
4127949899200886400,255.36049369688806,-20.445606806073602,13.150423,11.516048,1199.6024,2787.213,0.06384443,1.6343746,5334.075,2.7194,-0.0847,,0.06
4342568384181835008,243.31426895452066,-11.17631435821721,12.134968,11.156269,1679.4156,3046.5002,0.729522,0.97869873,6537.8677,4.1478,-1.0268,,0.37
6260349523270636416,236.05140395721605,-18.043063744160968,12.814208,11.893059,933.1986,1763.5112,0.07157021,0.92114925,5446.3276,4.3824,-0.7305,6.3158464,0.03
6263573050845663488,238.93036815353642,-14.437037466244746,12.153938,10.864416,1918.4589,2759.3887,0.118751355,1.2895222,4983.326,2.7033,-0.1288,,0.01
4064040304794343296,269.6310853598498,-26.369002549733366,13.271833,11.701972,1278.8806,4482.223,0.0,1.5698614,4557.928,2.6148,-0.0548,,-0.11
4116827926770305024,264.5218642707098,-22.424568115463234,13.997742,11.866704,1745.4167,2562.4575,0.0,2.1310377,5799.8916,2.8242,0.012,,-0.17
4124487949402571904,262.25570104158123,-16.98292277187838,12.578923,11.698225,1876.9446,4045.6743,0.030044412,0.8806982,6159.5347,4.2581,-0.1254,,0.11
4139879261059159680,257.14871823140044,-13.831527404196695,11.74693,10.031129,1464.2261,2762.0845,0.4360676,1.7158012,5224.2363,2.8385,-0.0904,11.341232,-0.07
4143713185085469312,269.344534969388,-17.893331971645566,13.1553545,11.210262,1280.5541,3591.2139,0.0,1.9450922,4827.603,2.8263,0.1005,,-0.07
4351062352024585216,248.67294645008417,-8.126447749454014,12.683951,11.566353,2885.863,3738.9812,0.0945977,1.1175985,5559.511,4.1753,-0.7118,,0.01
4407689335456385280,245.13345325447446,-0.19367433873183065,13.193105,12.274156,1771.0754,2579.1,0.048886754,0.9189491,5624.7407,4.2091,-0.0918,,0.1
6720874879024843648,270.40304804593666,-44.96032985919124,12.018903,11.371163,2128.2012,2840.0486,0.07656686,0.6477394,6530.697,4.0557,-0.1777,12.56636,0.23
4039543087056964864,271.5510914588786,-34.16112057257511,16.221422,12.229988,36.570923,73.38857,0.23991759,3.991434,3346.8318,0.1932,-0.2192,,0.28
6741364106407729792,295.7839359612453,-35.11375564248328,13.071099,11.7556305,927.7798,1506.938,0.056809522,1.3154688,5409.2007,3.3502,-0.1594,8.634609,-0.07
4085141994513398272,282.7836832206312,-20.697013893765448,12.18117,10.766308,1586.8538,3313.9631,0.09518018,1.4148626,5205.0703,3.1395,-0.0487,,-0.09
6691694703713298304,297.19510337962964,-37.907106792573174,13.126762,11.8983555,1457.0688,3433.6855,0.051390488,1.2284069,4902.109,2.4931,-0.6384,,-0.17
6694607443157436288,306.56837969489754,-38.483078684286085,12.059571,11.04589,1553.4491,3589.563,0.092362046,1.0136814,5194.46,4.52,0.2402,,-0.0
6697588670153388288,302.93164956126174,-35.84200368994522,12.574102,11.776408,1848.8676,2011.5085,0.061837424,0.7976942,5823.677,4.0309,-0.5703,,0.08
6755991287549176064,288.3659719537907,-33.73658865601008,12.929738,12.000291,1167.0079,2397.9507,0.063498326,0.9294472,5504.86,4.2495,0.0213,,-0.35
