source_id,ra,dec,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,astrometric_excess_noise,bp_rp,teff,logg,mh,vbroad,alpha,original_ext_source_id,angular_distance
3094123547036104704,121.86713174916147,3.2411528840149786,11.416563,10.777691,1920.1074,3263.465,0.23899293,0.63887215,6397.8223,4.0531,-0.1804,5.079031,0.21,1237654602624860263,0.07648614
3096793711021628160,125.02342452472065,6.154954804470003,13.177214,11.558868,732.8981,1100.0548,0.051193256,1.6183453,4480.8755,1.873,-0.0176,10.7325325,0.11,1237661064942387235,0.098757364
3146132126357798016,120.09586015928943,8.429094874918999,12.937112,11.519584,1224.883,1920.1648,0.05437999,1.4175282,4549.8555,1.5348,-1.0468,9.605952,0.22,1237671262266589412,0.08269869
3164581970129741440,117.20634025393184,14.609525701376327,12.172865,11.653628,1220.2219,1626.1979,0.09133682,0.51923656,6760.4688,4.2382,-0.4923,21.100235,0.63,1237667109570019561,0.03402716
314447818601940480,15.094057159505594,32.61327654941971,11.729059,10.907257,1476.3442,3158.4414,0.13384417,0.82180214,5746.264,4.0332,-0.0983,7.013509,0.26,1237680311771660391,0.0027887134
315214354298588928,16.421072052705068,35.174733314042456,10.074754,9.317864,2772.3274,4107.6484,0.14058493,0.75688934,6002.3525,3.6623,-0.4941,7.5838532,0.14,1237678808529174639,0.29624754
316391656373692800,21.240983744622902,31.714387667945495,13.504942,12.262332,413.10892,825.626,0.08448188,1.24261,4842.7065,3.0222,-0.2402,,-0.01,1237680315522941005,0.09489889
360983415590045440,12.698844057157622,32.4947041655807,13.174863,12.04861,2189.9846,3312.3892,0.046452083,1.1262531,5241.968,3.6673,-0.1598,,0.3,1237680478734778514,0.07221215
366660194124552448,9.58259675597027,36.999801669478636,13.025594,11.775954,1611.6396,3304.4119,0.052629966,1.2496395,4718.3716,4.5823,0.0571,7.6561346,0.1,1237673074743771483,0.15471315
367447307010171008,10.677377892305072,37.641126519382205,11.812924,10.994353,2115.1643,3105.0796,1.9347166,0.8185711,5900.6973,4.1591,-0.377,8.514092,0.19,1237673074207359167,0.1276546
374196968375901056,13.658346741028547,40.570599828356464,11.761133,11.100777,2320.3804,2616.422,0.20742352,0.6603565,6353.044,3.7708,-0.248,6.900579,0.11,1237676441464733748,0.016843116
375787549384714752,12.526642388669902,42.90605442305305,13.195614,12.145153,606.42584,921.771,0.043072637,1.0504608,5193.4907,4.5457,-0.1132,20.682932,0.09,1237659931073249411,0.027366685
1798273497980367104,322.4094920786444,24.353088239541027,12.731084,11.831319,2079.895,3739.7168,0.14050041,0.899765,5880.5283,4.2383,-0.3975,,0.21,1237680327331610908,0.5475671
1799939777788307456,328.9822644430588,27.327307985501402,12.3999195,11.194388,1669.0156,3412.6985,0.09018216,1.2055311,5455.5024,2.9482,0.0261,10.297699,-0.04,1237680328408236253,0.0028289328
1889341068242637056,342.9634178019589,30.650139375961583,9.824279,8.61614,3339.5083,4276.9775,0.069668636,1.2081385,4934.301,2.6743,-0.0973,9.099537,0.02,1237680328413806613,0.18692113
1890602105000162176,342.03069838987113,32.60250780590733,13.367664,12.006835,1863.0243,2955.439,0.06339979,1.3608294,4601.4,4.5825,0.2913,10.744419,0.21,1237672765510254693,0.0145739075
1893874625264263808,334.63378734396315,28.134686498363596,12.745086,11.846365,1723.5945,2244.7407,0.0749983,0.89872074,5457.824,4.3613,-0.3856,6.4722185,0.12,1237680327336657369,0.083796054
1912957615934292224,350.34028760810844,34.85852566427961,13.6905155,12.118539,1531.1322,2228.0479,0.09263239,1.5719767,4669.1836,1.3646,-0.1857,12.99003,0.05,1237680505046302945,0.03379759
1922446225185969408,356.75115288622436,42.910499680221356,13.095673,11.825785,2300.9316,3463.2817,0.035431925,1.2698879,5623.6387,3.0022,-0.0262,,-0.14,1237663234982871412,0.045169704
2516479307900504448,34.5849083872238,4.165017232853614,11.200974,10.475581,1605.2821,3044.438,0.11056182,0.7253933,5947.9146,4.1269,-0.2037,,0.14,1237678622779310102,0.09803373
2546750065604870784,2.466070387918805,2.0484235130164574,11.537006,10.754252,1589.2393,2655.7751,0.13683254,0.78275394,5753.079,4.1353,-0.2286,,0.15,1237678596480958480,0.040417627
2586731121593369856,21.33540805050409,12.887540326235536,12.381044,11.488807,1849.4722,2261.009,0.12141492,0.89223766,5466.394,4.4101,-0.4157,8.185549,0.07,1237678920750596162,0.15038052
2740961786581147392,2.5744518984400355,4.296838438172309,11.314678,10.4205475,1044.424,1454.7759,0.16513555,0.8941307,5426.669,4.26,-0.4973,27.863552,0.44,1237678660888232087,0.09103318
2745216656062904960,0.6993868077750184,6.293052416990113,12.335411,11.344184,1709.4922,2951.908,0.13454627,0.99122715,5248.7983,4.4706,0.0158,,0.1,1237669516368412739,0.04516891
2768219053494481408,5.136077862002832,14.38470041646448,12.808816,11.6611,1730.0421,2444.137,0.08536006,1.1477156,5161.786,3.551,-0.1828,10.128196,0.37,1237653651300286478,0.052994955
2770678905822062080,357.9646162842796,14.827609150302248,12.77489,11.95103,1949.5685,3245.9634,0.06729385,0.82386017,5622.401,4.2359,-0.2875,,-0.11,1237652943174434880,0.05191987
2780939479611206272,8.455125201694623,16.463699102735955,12.366528,11.705024,2222.6704,2778.972,0.1139075,0.6615038,6327.4126,4.2345,-0.307,,0.42,1237678600235057195,0.03421141
2783487941405192064,17.767914879146645,16.11851291860529,12.695089,11.521047,1652.6174,2606.246,0.056048512,1.1740427,4808.7017,4.5519,0.125,,0.07,1237666215144390691,0.07651862
2789396442014921600,12.684201182518937,20.421751662875423,11.815434,10.992873,1891.964,2014.8739,0.14773063,0.82256126,5607.7124,4.2169,-0.4096,,-0.08,1237679504324100149,0.05666325
2791896800176055424,17.326644391750698,23.409855771369003,11.6368475,10.698378,2398.3542,2725.4988,0.16377209,0.9384699,5429.78,4.5013,-0.0587,11.033903,0.09,1237666273663516701,0.037561946
2805988759672818176,8.80398125475309,23.617207130133735,12.789363,11.648162,1965.3732,3458.389,0.036610145,1.141201,5517.334,3.1988,-0.0053,11.310012,0.1,1237679479084482580,0.038117696
2809742007038141184,11.3006803349433,27.98495207294766,11.707162,10.994938,2545.75,3403.0217,0.25941598,0.712224,6071.065,4.0678,-0.3727,11.022953,0.28,1237680075538628809,0.09239224
2836768385102342656,343.4470762753259,22.787496600694368,9.654396,9.009353,2195.3179,2746.182,0.062144607,0.6450434,6232.328,3.9638,-0.2216,,0.28,1237666186176626811,0.16984339
2838044746303840384,350.6709549204003,21.866555339445437,12.364286,11.086456,1356.852,3120.5247,1.501535,1.2778301,4661.06,4.3921,-0.0931,9.573639,-0.02,1237680298351132681,0.0638533
2840607055073340928,352.4728552609189,25.421594423870616,11.60979,10.824783,1598.6731,1912.3752,0.2387622,0.7850065,5746.16,4.361,-0.3678,8.446195,0.22,1237666246300795087,0.12002529
2843550894377576704,345.4946477318247,25.26568880650183,12.6881485,11.651637,1644.2438,2439.7979,0.113293074,1.0365114,5883.741,3.6279,-0.3701,,0.19,1237672764439920759,0.0887566
2851887597697014656,358.503277592093,25.52891851220744,12.203422,11.520103,1859.149,3309.3237,0.107851036,0.68331814,6370.94,4.1799,-0.3011,12.212339,0.26,1237678542239301795,0.067659095
2859124097899242368,7.404628847788481,30.578305502325517,10.937401,9.554651,2329.8628,5293.3667,0.055953432,1.3827496,4756.36,2.2428,-0.4107,11.288181,0.16,1237680333253574864,0.040667564
2870040534672243072,350.40726878810193,29.74002867287288,13.779106,11.915316,195.68768,303.88345,0.08387266,1.8637905,4851.232,4.4099,-0.8055,,0.29,1237680333247152284,0.05230434
2871885721341490176,356.4121193843358,33.34645758466951,13.253066,12.086012,2053.874,2853.9678,0.045457717,1.1670542,4845.4375,2.7466,-0.5926,,-0.12,1237680479802556602,0.0045928583
2875253005765053824,0.5634690415530783,34.60103486033769,11.890848,11.057634,1682.6771,2103.4143,0.12496971,0.8332138,5856.803,3.6502,-0.203,18.614737,0.27,1237680508263530688,0.028956678
2881181538102770560,358.61656307246676,37.365494886246964,12.305818,11.410406,1624.1985,2791.6672,0.1471678,0.8954115,5966.539,4.0736,-0.5872,,0.09,1237663234985361649,0.017356893
3030732853409027200,114.11782465311181,-13.2201788469862,11.643097,9.704873,813.3831,1523.3522,0.08293788,1.9382238,4949.7734,1.7998,0.1683,11.147601,0.12,1237676582127010603,0.057829726
3118969898484332928,99.01038148959852,-1.127549830719906,11.714402,10.839577,1267.404,2666.9392,0.3289829,0.8748255,5595.3228,4.4596,-0.2379,,0.08,1237646705817289030,0.079377025
3211775242575210880,77.99417452926602,-5.243139821221536,12.215406,11.504396,2229.7078,3121.5034,0.14324586,0.71101,6110.3833,4.3047,-0.317,5.9346113,0.2,1237653746853347387,0.017916394
3212557162845062912,73.76428312336537,-4.741044088855923,11.997548,10.645122,2310.8757,4394.3525,0.18127996,1.3524265,4533.236,4.6245,0.1763,6.2422957,0.09,1237674284852576299,0.060484257
3212638084325260288,74.18383034191822,-4.478622292691183,12.83991,12.218575,1908.1624,2875.9866,0.12669203,0.621335,6520.981,4.1584,-0.4385,,0.05,1237674284852773073,0.06930148
3214853149283049600,76.56739982336377,-2.032804358032888,13.255192,11.836479,2036.5382,3842.696,0.03626857,1.4187126,4708.5386,2.8547,0.2275,10.593685,-0.08,1237676304560423233,0.10411903
3219259240268891520,85.1486392373292,-0.14277266873816943,10.183004,9.485071,3035.1396,3817.081,0.093568474,0.6979332,6015.8184,3.6714,-0.3105,13.367495,0.22,1237666407942848523,0.35927215
3254698046219915648,65.54618555405011,-0.4571958526190209,12.984313,11.837917,1512.8519,2591.047,0.06629897,1.1463957,4813.63,4.3707,-0.1584,,0.07,1237666300025372824,0.037505794
35898887143961472,45.15420751396846,18.48874875218012,11.273354,10.49254,1339.5519,2993.2566,0.12017698,0.7808132,6353.4414,4.1526,-0.5998,,0.1,1237666273675051058,0.05186987
153333738378326400,73.49789468526946,25.669093555846466,13.301567,11.059636,1267.0382,1971.6715,0.22572672,2.241931,4954.708,2.239,0.0469,9.76195,0.05,1237664089683394709,0.15791099
165976919508356608,63.86786631303796,30.683123038159138,11.104152,10.083352,2404.1084,5078.3037,0.089901924,1.0207996,6329.681,3.8673,-0.3249,14.198006,0.23,1237660753020846354,0.033916846
218350330532867584,56.509700528130026,35.12203195185936,13.276342,12.229583,1819.9874,2883.2195,0.039352577,1.0467596,5382.1445,4.3699,-0.7441,,0.1,1237661119707087135,0.016663944
615327186970533760,150.21088941389917,13.555752504981514,13.301509,11.944678,974.0584,1302.5731,0.07278194,1.3568306,4578.9424,4.6007,0.2882,9.063309,-0.01,1237671260132212761,0.06429572
625525737138422656,154.14118798953132,20.000343609035998,12.407106,11.668483,2616.4763,2459.386,0.07426041,0.7386236,5880.499,4.2857,-0.5492,,0.47,1237667735569956960,0.059935454
633627321064388096,144.18836259117734,19.23705147369164,11.3243265,10.536009,2031.0957,4395.418,0.112276524,0.7883177,5753.9663,4.3685,-0.1764,7.4889703,0.08,1237667541751169206,0.14468493
635028923512366208,137.6685739985359,17.286117405680457,11.468468,10.817312,2593.0215,3568.7595,0.33357248,0.6511555,6283.727,3.8508,-0.6793,12.499965,0.48,1237667537465114718,0.5580831
650457442474019968,124.54886128281115,13.430871054884035,11.743104,10.962179,1822.2971,2978.7244,0.17192732,0.7809248,5769.51,4.4358,-0.5182,,0.21,1237667429012668561,0.11896271
652255590662422272,124.05786346537093,14.369422641140728,10.93082,10.132354,1787.2814,2764.546,0.101296365,0.7984667,5757.202,4.4094,-0.0262,8.125474,0.1,1237667209967239205,0.4594874
655106143275526912,120.22146911921048,15.96811694492511,12.66154,11.414108,1468.0713,2907.7031,0.27197504,1.2474318,4611.6216,2.3989,-0.2024,7.997005,-0.08,1237667143395049486,0.035615608
661410846028379904,130.54753990206547,20.144818083912305,12.542294,11.857092,2198.2317,2787.5552,0.08779057,0.68520164,6071.0317,4.2665,-0.5143,,-0.03,1237667142325960726,0.056227736
668056603544128896,116.18943827220326,17.252019101087313,12.741942,12.132416,2092.4883,1889.9531,0.06766958,0.60952663,6561.9053,4.1438,-0.6371,,0.26,1237673808652730562,0.019179424
688493054370509184,137.75947250342702,24.791013989299298,11.197215,10.46578,2587.8752,3536.5146,0.10207177,0.7314348,6076.323,3.8939,-0.2701,5.4962454,0.02,1237665097387606110,0.058530826
689828823558468352,134.06648295986463,24.49454540906457,13.197639,11.413911,1606.3392,2395.9194,0.08016845,1.7837286,4175.273,4.6516,0.1366,,0.21,1237664834855501905,0.1518531
750303406195221760,160.26824671769114,34.797939000745686,11.320987,10.429518,1837.8167,2770.5435,0.11770459,0.891469,5426.6123,4.515,-0.2879,6.850363,0.19,1237664818742493281,0.07207714
779375146468526336,160.91680554655758,40.45265994484864,12.743243,11.976877,1441.3256,2014.5084,0.043756183,0.766366,5967.3257,4.1549,-0.1138,,0.02,1237661383851900965,0.11910482
794398461036321664,145.78033909748063,33.332969900860085,12.708999,11.864749,1918.4077,2315.1462,0.018186433,0.8442497,5598.918,4.4134,-0.0853,,-0.0,1237664871361937481,0.06666662
800703438665973888,146.1808386144051,38.70460358600471,10.748203,9.629947,3453.7566,5546.1353,0.038935665,1.1182566,4954.0986,4.5543,0.2375,6.3542585,-0.01,1237660962942943250,0.0634344
871657157388726144,113.54946462922891,26.216277164115493,13.343906,12.066236,1399.4635,2532.9941,0.059949115,1.2776709,4895.9556,2.776,-0.102,7.0224476,-0.03,1237657594606977434,0.03216555
881306437074402688,118.83813662320934,32.37230718170125,12.775456,12.00034,1651.6255,2957.4773,0.047319353,0.77511597,5834.256,3.8824,-0.446,,0.04,1237674288071245885,0.05028674
901440797081301376,126.05752159835343,32.5688610063258,9.997642,9.235468,2293.2336,5202.28,0.8336241,0.76217365,6025.688,4.1486,-1.3458,7.432576,0.51,1237658205565026404,0.17923786
901887748558305920,122.71654597469056,31.955437427911566,12.494479,11.302744,1694.0162,2289.0088,0.07760523,1.1917353,4757.8433,2.6853,-0.2162,,0.02,1237657630044782646,0.10104153
905926284830938368,122.34089368974692,35.59507266986638,12.54036,11.958821,1433.1066,1726.8253,0.41624698,0.58153915,6817.211,4.1403,-0.4251,,0.36,1237657594612285499,0.07719396
947296754151811840,104.71643262234612,39.17511294962686,12.753848,11.79459,389.47787,631.13885,0.06904038,0.9592581,5563.9478,4.445,-0.1148,,0.02,1237673706111500328,0.019696092
1158036295261446400,224.20997865342676,4.222338722370665,10.519479,9.209728,1073.9246,5744.6294,0.09318258,1.3097506,4689.099,2.5906,-0.0101,,-0.08,1237654880741032096,0.095926836
1161709011990348160,224.65017239150325,8.423167296634775,11.231825,10.652063,1079.0293,1880.4813,0.13161977,0.5797615,6636.6006,3.8883,-0.3676,7.237596,0.22,1237662197745451136,0.1980094
1293122882260917888,223.59826219753904,34.661669294058925,11.872513,10.583573,1936.3943,3058.0815,0.16106962,1.2889395,4648.388,2.2369,-0.4034,12.119052,0.19,1237662193466277953,0.08318268
1449395610922504576,200.23897584155247,27.235456239807544,10.035518,9.06943,640.4393,968.3097,0.053291857,0.96608734,5248.173,4.4812,-0.0465,8.303424,0.12,1237667323799797782,0.21800303
1477394399645687680,214.19004792523864,31.187142172310566,12.837517,11.973813,2092.6233,2507.7107,0.05124069,0.8637037,5575.6924,4.2038,0.1172,,-0.07,1237665128017887249,0.05909027
1477990644190812544,215.93038057607566,32.889311663629925,11.075308,10.424123,3666.1733,4950.9556,0.109914936,0.65118504,6234.8296,4.1934,-0.3141,,0.33,1237664852570669087,0.055099104
1483048603831326592,209.90184148821092,35.78741346817102,11.2937565,10.609311,2664.7153,2990.332,0.22251755,0.6844454,6288.7515,3.9376,-0.4161,,0.15,1237662685754032137,0.10707939
1517395491658974720,194.40324219917304,37.44247414294061,12.890844,12.098002,2869.44,2702.5366,0.06753113,0.7928419,5699.259,4.2112,-0.4645,,0.17,1237664819291422783,0.05045446
3040280252166234368,114.99425295414355,-10.575457587162777,13.345912,12.030446,1591.3608,3182.1726,0.49502876,1.3154659,5040.9653,3.0552,-0.1623,,-0.2,1237676678764495759,0.017333316
3065375922171609344,127.94982232651431,-5.154608171860689,12.619736,11.913094,1879.9047,2516.4575,0.056352958,0.70664215,6090.44,3.9813,-0.4623,,0.23,1237673708789694690,0.04624303
3078075964371699968,126.46273777500649,1.3887191947813775,12.474557,11.849338,2510.2043,4131.3135,0.061424505,0.62521935,6462.6797,4.0915,-0.6673,,0.28,1237653622299099329,0.033194266
2731757048894065280,339.9928369161012,13.160061602228007,12.580093,11.442223,1307.0706,2434.2026,0.047566805,1.1378708,5565.7437,2.9538,-0.0151,6.3584976,-0.05,1237652942629896307,0.07360042
2734983363902979456,333.94619625002673,14.335449950602058,12.97862,11.716756,1560.8092,2669.866,0.02599944,1.2618637,4960.4233,3.1876,0.0748,11.368001,0.03,1237680091111030952,0.063736595
2735896577029422848,334.3732690472621,16.50879457179862,11.808008,11.07269,1316.0259,4052.3071,0.1041187,0.7353182,6028.4277,4.122,-0.5196,,0.04,1237680245193048168,0.03351926
2740218344922227968,359.4712460021445,3.6030896416589377,13.056276,11.935653,2138.754,3218.7366,0.045025427,1.1206236,5301.993,3.3894,-0.1001,7.1640563,0.11,1237678598627131403,0.060731225
2760323292993313792,358.2983690388348,10.66639633878024,13.016595,12.177939,2069.8235,2016.074,0.0632237,0.8386555,6248.797,4.227,-0.3822,,-0.07,1237679319625498653,0.03026859
2763841111727371520,355.53182128647774,11.882288130105767,11.228284,10.137704,2323.413,3255.4172,0.08031679,1.09058,4996.952,4.517,0.1548,6.8451824,0.08,1237678858469703769,0.14032239
2814760800878264704,346.21899683473026,12.271242564439072,11.348551,10.392634,1440.6373,3086.5364,1.2397317,0.9559164,5166.901,4.4449,-0.9465,,0.26,1237678859539447949,0.1512214
2814810553779402624,346.0590888073121,12.709778946923983,11.017554,10.26177,1894.8215,2999.7373,0.08769375,0.75578403,5870.123,4.1995,-0.1319,7.3434796,0.08,1237678920735588459,0.14569595
2833475450856013952,342.48382008906043,19.09851996426933,12.6819,11.365878,1518.6066,2648.993,0.05527619,1.3160219,4932.2695,2.5989,-0.2006,9.935489,0.11,1237679504311648366,0.27194813
5187982329318494208,44.554963826300224,-0.9117915187756285,10.264326,9.410724,2162.833,3219.6853,0.118182436,0.8536024,5565.1387,4.4012,-0.109,,0.09,1237666299479326769,0.34123802
6894561879004716544,323.4302152065467,-8.755633125904623,12.262829,10.740667,74.66147,81.89446,0.20282559,1.5221615,5432.12,2.4714,-0.1679,,0.16,1237656532678148231,0.51259714
6897257434840171008,317.8593681683956,-7.3416071582243525,9.32934,8.066587,2414.9644,3079.7783,0.07288996,1.2627525,4965.0464,2.6536,-0.0659,10.254958,0.01,1237652599026811010,0.1583353
91551217939549312,25.598011565179778,16.737001087158493,10.720329,9.364304,2187.6228,3273.2947,0.08874138,1.3560257,4671.112,2.4547,-0.3599,9.689638,0.04,1237678601852813334,0.17709143
97681716818861952,28.955267025023907,21.59461064298791,11.264932,10.146711,1278.9379,3309.108,0.04843287,1.1182203,5077.8867,4.553,0.5255,7.2843003,-0.07,1237679543511023635,0.07880617
305610360747899648,27.02949697368536,33.73770400934463,12.587976,11.226172,775.6062,1759.0464,0.059914306,1.361804,4637.8784,4.6059,0.3962,7.627287,-0.04,1237678808533041205,0.013750284
367134629096221824,10.762982106148838,36.3948554959325,12.220894,11.388741,875.8672,1224.7273,0.09343428,0.8321533,5735.032,4.3706,-0.0694,,-0.0,1237673073133224103,0.026296524
1797661791557451520,325.45560049476916,24.350735029576672,12.470897,11.73359,1455.3782,2702.4116,0.070349194,0.7373066,5948.2705,4.1892,-0.0806,,0.34,1237680444369469449,0.04955618
1798578822910219392,321.4290738320418,25.34205151894237,12.261671,10.835942,1805.0825,3199.3484,0.19957969,1.4257288,4731.8887,2.7546,0.165,9.513043,-0.02,1237680328942027086,0.07670522
1800591337209346048,325.4466796710148,27.73674790138904,12.374774,10.911796,1589.092,3542.5613,0.14580473,1.4629784,4702.4756,2.37,-0.07,8.915457,0.09,1237680503425925644,0.06793538
1839323043048336384,315.5685370477571,23.05300615924687,12.608874,11.824057,1437.1534,2664.599,0.38453984,0.7848177,5859.881,3.058,-0.6413,,0.22,1237672003697836384,0.024807
1889519635802651392,343.92135542796336,31.679943316424776,11.973184,11.349548,1292.598,2068.3894,0.23824106,0.6236353,6575.139,4.039,-0.3786,9.540672,0.21,1237680329487941993,0.025183985
1907489985128169344,337.77145962062735,36.919344134103184,13.553207,12.246185,2446.6565,3543.059,0.10011113,1.3070221,4979.7188,2.92,-0.1342,,-0.11,1237672026247528650,0.086213134
1910339399574348416,350.93400957281125,32.9890228410308,12.722717,11.364421,2190.9,5307.7134,0.10920246,1.3582964,4790.079,2.6779,0.1189,8.163289,-0.08,1237680507186249852,0.029970886
2551297851855082880,14.060552421114602,2.6560916891948763,13.036234,11.923596,1506.7064,2451.3086,0.096163675,1.1126375,5028.715,3.1274,-0.1005,,-0.11,1237678619034583089,0.0671633
2554810241750211712,7.819024082592893,4.29972888526503,12.974185,11.663973,1990.9972,2551.7744,0.068303555,1.3102121,4608.9287,2.1833,-0.3947,10.281553,-0.02,1237678660890525768,0.065797284
2560599131814898688,24.453302709092693,3.298103498888304,12.238946,11.580692,1743.1642,3260.4883,0.11143904,0.65825367,6356.665,4.1854,-0.4244,,0.12,1237678620112846905,0.04065353
2579380581419240064,20.870912339548887,10.22741915351605,11.357147,10.57156,2514.219,3223.3408,0.17924678,0.7855873,6122.1216,4.1865,-0.3231,5.6901746,0.05,1237678907328364596,0.10799034
2585345397640152448,23.100791337174478,11.320272637951037,10.60489,9.879406,2983.9,3917.8757,0.09447757,0.7254839,5965.6387,4.2126,-0.2037,,0.03,1237678858481500208,0.09529653
2588080982570163328,27.504876523770307,14.535668066423321,9.980382,9.0717745,1075.4204,1645.3268,0.071658775,0.9086075,5527.326,4.5301,0.014,,0.06,1237649920581632039,0.1779324
2588435948731668224,26.752320509887333,15.48783685502953,11.525652,10.7277155,944.32666,1833.4258,0.14291692,0.79793644,5725.6577,4.2763,-0.1554,9.742487,0.05,1237679167696863263,0.13674706
2593032152149477632,20.78773142065729,16.301620636268645,8.585106,7.049906,1430.0975,2817.463,0.30380526,1.5352001,4425.1587,2.1633,0.0454,9.472226,-0.03,1237678600777105435,0.058776148
2789401046220103296,12.442957324790319,20.369874765342836,10.610842,9.652706,2974.1208,3467.4192,0.07889813,0.9581356,5430.9277,4.4704,0.0874,,0.1,1237679504323969119,0.05932438
2806833356402262272,9.834527731415879,25.308729091739643,11.017144,10.336896,3209.0027,2737.5854,0.10978805,0.68024826,6098.1045,4.2656,-0.462,5.088822,0.31,1237680070708232219,0.073486
2818832150701453440,349.5065546920525,17.67669277839375,13.34946,11.70159,289.32382,479.0538,0.04145857,1.6478701,4177.937,1.072,-0.788,,0.3,1237678602374611059,0.058232483
2820305706737631232,356.0033735413608,17.725740579450992,12.348099,11.4675255,2194.6436,3657.3982,0.06622536,0.8805733,5608.6606,4.3181,-0.1008,,0.2,1237679457070940241,0.12405385
2824228626786792704,352.045081989502,18.876903312843517,10.997633,10.263127,2608.9258,3991.5793,0.117260344,0.73450565,5934.5386,4.1531,-0.2874,,0.03,1237679502704967797,0.116151474
2827801249303304448,354.0034507599475,22.86543503616227,12.547425,11.819704,1711.0009,2722.2244,0.03628355,0.7277212,6079.513,3.7931,-0.6165,,-0.02,1237679478541647926,0.068365656
2871944820092678272,355.3789127747943,32.782084925332136,10.544809,9.889295,2135.0288,2969.7625,0.1069546,0.6555147,6227.6323,4.2412,-0.1858,25.534588,0.81,1237666185646112895,2.0664172
2880131371355222528,359.8433012498344,36.30425776270639,12.197065,11.329387,2727.4922,4081.6133,0.093769066,0.86767864,6245.1133,4.1966,-0.3007,,0.18,1237663308525600836,0.04544896
2880147687935002880,359.42126962750433,36.487856185508576,12.331665,11.276855,1771.806,4180.6396,0.1002063,1.0548096,5657.58,4.2033,-0.3843,6.172217,0.05,1237663235522691144,0.023411553
2939566086574028800,99.30423853725611,-19.032501769894992,12.871856,11.487683,2675.724,4925.586,0.13389684,1.3841724,5170.2944,2.6306,-0.372,,0.09,1237676334623031952,0.08668627
3118628324027474432,95.42826713868425,-0.7653892154866813,9.05727,8.391201,1173.7563,2677.1426,0.09852632,0.66606903,6191.117,3.9946,0.0158,16.532139,0.23,1237646379932450865,0.54780644
3212882309048962944,75.7903699127711,-3.8599398973527053,12.421901,11.531778,2234.82,2830.4429,0.08713643,0.8901224,5659.3413,4.4485,-0.3421,,0.15,1237676302949155009,0.025709342
3220539690278328320,81.89739694916928,-0.6326107269874397,9.314682,8.822242,3456.8083,3286.6313,0.10012424,0.49244022,6839.2036,4.177,-0.6436,28.012396,1.07,1237663332147986475,0.95324916
3229605472887335936,69.81745103322275,-0.47254919912922133,11.39725,10.592561,2646.6462,3368.3499,0.47463503,0.8046894,5692.317,4.1022,-0.1191,6.49002,0.02,1237666300027273267,0.056054
44439206275094144,54.825915471983684,17.671271416440256,10.934945,10.168955,1606.1226,3225.541,0.1149311,0.76599026,6106.2617,4.0809,-0.4345,7.4791036,0.21,1237666276363337869,0.14000568
54783480389559552,53.02604916661098,16.72767726466151,8.744208,8.096541,3264.6167,3773.7402,0.102948636,0.64766693,6239.411,4.1641,-0.2214,6.816519,0.18,1237673283589767255,0.109388165
144171095667986048,67.78899191980994,20.108653996473034,10.854688,9.863625,2770.5496,4459.8,0.10580707,0.9910631,6552.2183,3.8355,-0.8482,10.240003,0.19,1237673328155885709,0.30298728
224295222404653056,55.20081942502899,38.87186443563713,12.026583,11.447205,2306.488,2623.876,0.14616123,0.5793781,6691.877,3.905,-0.0754,,-0.32,1237661083738243219,0.057964996
576562010452668288,134.55286551739576,0.6977014753311502,12.951145,12.104543,2006.031,2489.1758,0.05584244,0.84660244,5708.9976,4.3138,0.1412,,-0.1,1237648722284576938,0.009658516
588707490771505664,144.90953788947513,9.721880623153567,13.366945,12.310141,1836.7494,2487.613,0.1637678,1.0568047,5103.6035,3.3995,-0.333,,-0.03,1237660670350393426,0.034399852
654377785541523840,119.68300565773826,14.395500303312867,12.069281,11.186466,2065.7288,2956.9846,0.5573634,0.8828144,5940.6733,4.0855,0.2452,,0.04,1237667255062560988,0.04786782
677493196448971008,124.26792853362076,23.55100880848948,11.644127,11.014516,1681.4819,3240.8257,0.12349444,0.629611,6310.508,4.3022,-0.3023,16.21554,0.23,1237664094507434033,0.04415671
677569161534535552,123.11686963767848,23.34195877575837,12.785967,12.051168,1403.4539,2385.1292,0.06053509,0.73479843,5906.314,4.2733,-0.3921,7.73097,0.0,1237661125073830000,0.073520675
682571084743295104,124.575502329357,26.449776563501146,11.140247,10.492109,1431.39,2475.9185,0.08215242,0.64813805,6226.983,4.2517,-0.7248,,0.21,1237660764835151877,0.27858004
685767708642497408,133.06115410036537,21.412510860799944,12.956629,12.107821,1896.2725,2675.6782,0.07418146,0.84880733,5604.933,4.38,-0.4086,,0.3,1237667142327074974,0.06812616
687412921635136384,139.7622418591823,24.027969106238565,12.756729,12.104374,1705.3544,2209.2832,0.06525146,0.6523552,6350.1465,4.1901,-0.3513,,0.08,1237667142330024029,0.093155555
714266981316122752,137.63981684066104,34.611064406319755,9.722856,8.769717,954.03406,1294.3094,1.1612743,0.95313835,5256.7515,4.3231,-0.2802,14.893368,0.15,1237660765378052223,0.20825334
740634296645122176,150.9455978194053,28.494825176323435,12.869669,12.082202,1882.3317,2481.3005,0.046489112,0.787467,5714.243,4.3096,-0.5554,,0.2,1237665369574277176,0.036151066
743079855319063168,154.56968141499033,32.437209472769766,11.403079,10.789896,1747.6022,2290.7703,0.15925944,0.613183,6439.37,4.2422,-0.3553,11.890789,0.26,1237664877807206440,0.32977185
