source_id,cache_key,initial_teff,initial_logg,initial_mh,teff,logg,mh,teff_err,logg_err,mh_err,status
401318892280022144,e4815e6a0065be84,5639.671875,4.626699924468994,-0.412200003862381,5683.950946981922,4.659336485270438,-0.38359353920853756,16.813288983318547,0.013744571085481466,0.007119808516179858,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 41, 'dof': 78, 'error': '', 'rms': np.float64(0.08322741977602136), 'chisq': np.float64(0.5610710756084997), 'rchisq': np.float64(0.007193218918057688), 'wchisq': np.float64(52.54175656414219), 'rwchisq': np.float64(0.6736122636428485), 'niter': 4, 'nsynthesis': 19, 'status': 2}"
1547634844562578816,3b5c43525be1e390,6115.74609375,4.512700080871582,-4.1427001953125,6116.476693128061,4.513464281583615,-4.040019359848024,33.64797274816007,0.03568966765684932,11.134898723365342,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 12, 'dof': 78, 'error': '', 'rms': np.float64(0.06260995879968194), 'chisq': np.float64(0.31752056221272745), 'rchisq': np.float64(0.004070776438624711), 'wchisq': np.float64(13.520905421501197), 'rwchisq': np.float64(0.1733449413012974), 'niter': 2, 'nsynthesis': 8, 'status': 2}"
2679096970274022400,cc69739b85785723,5411.6064453125,4.692299842834473,-1.2417000532150269,5419.295729188463,4.694015525295044,-1.2423434478130728,498.96677279368174,0.5988484950629768,0.017531139131587846,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 32, 'dof': 78, 'error': '', 'rms': np.float64(0.0574727257642169), 'chisq': np.float64(0.2675522507482794), 'rchisq': np.float64(0.0034301570608753764), 'wchisq': np.float64(7.960659370427537), 'rwchisq': np.float64(0.10205973551830176), 'niter': 3, 'nsynthesis': 15, 'status': 2}"
2530967263382353024,f23c061463c1ea62,7315.7607421875,3.751199960708618,-1.4671000242233276,7368.243605685665,3.8165463075651442,-1.426017349696843,13.633840946331354,0.008201486645137465,0.009799818921565225,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 38, 'dof': 78, 'error': '', 'rms': np.float64(0.039429504404644114), 'chisq': np.float64(0.12592955122526384), 'rchisq': np.float64(0.001614481425964921), 'wchisq': np.float64(35.651617902731886), 'rwchisq': np.float64(0.4570720243939985), 'niter': 4, 'nsynthesis': 21, 'status': 2}"
2691209710057568896,6f28f1c1ea30bd08,6022.13623046875,4.674600124359131,-2.4463000297546387,6038.882980580073,4.681538969121747,-2.379779648777979,23.100632785593266,0.014299292658698221,0.013539375428884086,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 23, 'dof': 78, 'error': '', 'rms': np.float64(0.048181851234759175), 'chisq': np.float64(0.1880407538610856), 'rchisq': np.float64(0.0024107788956549436), 'wchisq': np.float64(15.912461542147438), 'rwchisq': np.float64(0.20400591720701844), 'niter': 2, 'nsynthesis': 13, 'status': 2}"
894655676467138432,d987d1f5e76a7fa4,5264.4677734375,4.7195000648498535,-1.3553999662399292,5834.166383161598,5.0,-2.2332155522067785,20.42784979815172,0.05072122723532773,0.12163317022194807,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 32, 'dof': 78, 'error': '', 'rms': np.float64(0.04155324452190287), 'chisq': np.float64(0.1398604425540611), 'rchisq': np.float64(0.0017930825968469372), 'wchisq': np.float64(9.64132988361175), 'rwchisq': np.float64(0.12360679337963781), 'niter': 3, 'nsynthesis': 19, 'status': 2}"
2541937709368724736,c5611015f8d176e5,5687.4658203125,4.524199962615967,-0.9991000294685364,5718.103042826644,4.537941034173559,-0.9834106042661604,29.462595427729443,0.01710791568914884,0.009783672260051784,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 23, 'dof': 78, 'error': '', 'rms': np.float64(0.0633389855927716), 'chisq': np.float64(0.32495799476962756), 'rchisq': np.float64(0.004166128138072148), 'wchisq': np.float64(18.901919067245917), 'rwchisq': np.float64(0.242332295733922), 'niter': 2, 'nsynthesis': 11, 'status': 2}"
1591469796180297984,44c562e08eb4f009,6339.29638671875,4.303100109100342,-1.041599988937378,6357.737058104864,4.313811338673348,-1.0192414984370959,17.50274976134484,0.03650547828477673,0.008698803362868365,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 24, 'dof': 78, 'error': '', 'rms': np.float64(0.04594764503210008), 'chisq': np.float64(0.17100607280366562), 'rchisq': np.float64(0.002192385548764944), 'wchisq': np.float64(13.861689932353595), 'rwchisq': np.float64(0.17771397349171275), 'niter': 3, 'nsynthesis': 12, 'status': 2}"
1568975540623008000,d0addce94fa1f746,6283.3955078125,4.6819000244140625,-3.7172999382019043,6341.520004650349,4.805285191663448,-1.7009325226432417,33.73267755421193,0.02623728011368058,0.01689086120852063,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 36, 'dof': 78, 'error': '', 'rms': np.float64(0.07139857598491636), 'chisq': np.float64(0.4129182888665839), 'rchisq': np.float64(0.005293824216238255), 'wchisq': np.float64(9.194760557351032), 'rwchisq': np.float64(0.11788154560706451), 'niter': 4, 'nsynthesis': 20, 'status': 2}"
2544267918106027136,7b07aed684e4090f,5223.31298828125,4.593599796295166,-1.007200002670288,5237.2164008366135,4.728131951654615,-1.0290071888099976,200.90928731437126,0.20415457422335595,0.4843992260824405,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 33, 'dof': 78, 'error': '', 'rms': np.float64(0.06471971257837081), 'chisq': np.float64(0.33927993689438124), 'rchisq': np.float64(0.0043497427806971955), 'wchisq': np.float64(10.660995185905843), 'rwchisq': np.float64(0.13667942546033132), 'niter': 3, 'nsynthesis': 18, 'status': 2}"
2536042574696422912,090e2c8eee238097,4348.380859375,4.491799831390381,-0.12430000305175781,4117.137880291388,5.0,-1.6978903964441057,335.29637630449145,0.0,0.4292233603567105,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 46, 'dof': 78, 'error': '', 'rms': np.float64(0.09529391905897742), 'chisq': np.float64(0.7355554117791342), 'rchisq': np.float64(0.009430197586911977), 'wchisq': np.float64(37.594437646024865), 'rwchisq': np.float64(0.4819799698208316), 'niter': 6, 'nsynthesis': 22, 'status': 5}"
839377523222888576,ef1fe84c7656c65e,5929.56884765625,4.273200035095215,-0.919700026512146,6022.941426824979,4.278671422525835,-0.9103611218844507,27.066174941685198,0.02741719532909798,0.006321138725211016,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 43, 'dof': 78, 'error': '', 'rms': np.float64(0.054356325210534066), 'chisq': np.float64(0.23932341732186063), 'rchisq': np.float64(0.0030682489400238543), 'wchisq': np.float64(46.05903212698234), 'rwchisq': np.float64(0.590500411884389), 'niter': 4, 'nsynthesis': 20, 'status': 2}"
1331916641785966592,03bb24b89f39efbd,7380.6552734375,4.439700126647949,-0.7451000213623047,7473.77792412868,4.5035539085729805,-0.7435698813612319,24.592978442976932,0.026885746063090684,0.026391422154701204,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 43, 'dof': 78, 'error': '', 'rms': np.float64(0.06960158836032611), 'chisq': np.float64(0.3923948692847029), 'rchisq': np.float64(0.005030703452367986), 'wchisq': np.float64(12.11814452697013), 'rwchisq': np.float64(0.15536082726884784), 'niter': 4, 'nsynthesis': 22, 'status': 2}"
3649439277689147392,9974de0ece339ef4,7423.037109375,4.09630012512207,-0.8878999948501587,7452.591048218896,4.1127391623871885,-1.3629266604004981,40.87681958310387,0.040131845527330116,0.13829037850428824,"{'days': 0, 'hours': 0, 'minutes': 0, 'seconds': 32, 'dof': 78, 'error': '', 'rms': np.float64(0.030877171946728257), 'chisq': np.float64(0.07722537954165362), 'rchisq': np.float64(0.0009900689684827386), 'wchisq': np.float64(8.38736497416064), 'rwchisq': np.float64(0.10753032018154667), 'niter': 3, 'nsynthesis': 17, 'status': 2}"
