test_index,source_id,gaia_teff,gaia_logg,gaia_mh,real_teff,real_logg,real_mh,pred_teff,pred_logg,pred_mh,delta_teff,delta_logg,delta_mh
86,905575540621544320,5701.8466796875,4.731100082397461,-1.4831000566482544,5701.8466796875,4.731100082397461,-1.4831000566482544,5701.8466796875,4.731100082397461,-1.4831000566482544,0.0,0.0,0.0
2159,2542508768220759936,5307.6337890625,4.646699905395508,-0.8598999977111816,5307.6337890625,4.646699905395508,-0.8598999977111816,5307.6337890625,4.646699905395508,-0.8598999977111816,0.0,0.0,0.0
556,2537965032122429824,4541.5107421875,4.59119987487793,0.08219999819993973,4477.1708910166,5.0,-1.3185639058938938,4679.543114340941,5.0,-1.2635832365501614,202.37222332434158,0.0,0.05498066934373247
808,2645474596187070464,3823.508544921875,4.804999828338623,-0.9067000150680542,3965.7129105409736,5.0,-1.5232292142234376,3957.08424972293,5.0,-1.346734187982985,-8.6286608180435,0.0,0.17649502624045255
3884,922973048683735680,7418.62890625,4.349100112915039,-0.25380000472068787,7418.62890625,4.349100112915039,-0.2538000047206878,7419.261847785379,4.3509856548767525,-0.25258606724587435,0.6329415353793593,0.0018855419617134217,0.0012139374748134646
2959,817442536829389568,8155.42919921875,4.4303998947143555,-1.0508999824523926,8211.214383488032,4.448305664659299,-1.0449778363562965,8179.471399636444,4.441059056188856,-1.038905783931798,-31.74298385158727,-0.0072466084704423395,0.006072052424498375
632,2738200397487652480,6265.6767578125,4.347300052642822,-1.951799988746643,6300.701020747381,4.399256054231292,-1.9475875408898844,6319.133286244942,4.487361883997625,-2.3930812426884964,18.432265497560365,0.08810582976633352,-0.44549370179861203
2816,1491337169160052992,6257.96630859375,4.6092000007629395,-3.4560000896453857,6332.758957942889,4.676919135991589,-3.276920175633471,6294.658729684285,4.636080849947786,-3.4350626047934054,-38.10022825860324,-0.040838286043803684,-0.15814242915993448
170,1595992426806523136,7086.478515625,4.395199775695801,-3.6821999549865723,7091.434809744927,4.403212664315966,-3.673774415226124,7090.729639201051,4.401039229204919,-3.6757797305123963,-0.7051705438761928,-0.0021734351110467287,-0.0020053152862722357
1629,1370376287216179712,3516.673828125,4.476399898529053,-0.5336999893188477,3541.7444112166327,4.488334753024663,-0.5091639708664903,3527.2420957164427,4.503792085119107,-0.5163584260036331,-14.50231550018998,0.015457332094443998,-0.007194455137142786
3114,2543981392247656064,4110.873046875,4.542600154876709,0.1664000004529953,3938.190533283245,5.0,-1.8954077847804005,4046.8979544831795,5.0,-1.1734648147521145,108.70742119993474,0.0,0.721942970028286
1923,3266336823475560960,4174.44775390625,4.617000102996826,0.13950000703334808,3961.997932526434,5.0,-1.7961105183367028,4085.7539703436973,5.0,-1.986120048458163,123.7560378172634,0.0,-0.19000953012146016
2328,788369800123505152,6008.8935546875,4.586900234222412,-1.3140000104904175,6045.099568194218,4.607701148303194,-1.2901666415147908,6035.685380046712,4.610283010750288,-1.2901041451352402,-9.414188147505229,0.0025818624470934637,6.249637955058063e-05
1613,5169382986327833088,6097.8837890625,4.706500053405762,-4.060999870300293,6097.8837890625,4.706500053405762,-4.060999870300293,6149.122028522953,4.77085280739894,-2.8090294564253737,51.23823946045286,0.06435275399317852,1.2519704138749193
1852,846746862468190208,4187.119140625,4.681300163269043,0.016599999740719795,4071.298110887547,5.0,-1.609965436539588,4273.393963564702,5.0,-1.2240922347630194,202.0958526771551,0.0,0.3858732017765685
4003,910371438543151104,6069.36865234375,4.703700065612793,-1.972599983215332,6084.615322653038,4.743073820821131,-1.971875640158002,6103.003806276174,4.7839076014485595,-1.950848466506664,18.38848362313638,0.040833780627428595,0.021027173651337883
2814,1352278050944489216,6950.38427734375,3.885200023651123,-0.4952999949455261,6994.583064423207,3.9709356320372,-1.9706212779045096,6980.336918530149,3.9735222808323516,-1.9471494459276768,-14.246145893058383,0.0025866487951518025,0.02347183197683278
2225,3713203015000935168,6413.51318359375,4.582699775695801,-3.4702000617980957,6416.44195842198,4.586553609170545,-3.682657091812655,6440.102389816568,4.6220052654799195,-4.435147072038271,23.66043139458725,0.03545165630937408,-0.752489980225616
3483,3718043619237583488,6115.20556640625,4.519100189208984,-3.924799919128418,6116.8292840676695,4.522632653394502,-3.834318760538805,6120.257770637623,4.528702700824967,-3.51614809115212,3.4284865699537477,0.006070047430465131,0.31817066938668503
285,2543199532104179584,5946.21337890625,4.609499931335449,-0.9531000256538391,5946.21337890625,4.609499931335449,-0.9531000256538392,5946.21337890625,4.609499931335449,-0.9531000256538391,0.0,0.0,1.1102230246251565e-16
2228,3670686691356433152,7361.51513671875,4.310299873352051,-2.091900110244751,7361.51513671875,4.310299873352051,-2.091900110244751,7361.51513671875,4.310299873352051,-2.091900110244751,0.0,0.0,0.0
3149,2501390160076885120,5616.64404296875,4.685299873352051,-0.8130000233650208,5660.681996062916,4.717062679271041,-0.7812214305908244,5616.64404296875,4.685299873352051,-0.8130000233650208,-44.03795309416637,-0.031762805918989834,-0.03177859277419637
900,1679974091304346624,6771.1357421875,4.127500057220459,0.015599999576807022,6780.041097874287,4.137835013931822,0.018779240257853,6794.490121551607,4.15891302140151,0.018460148419689192,14.449023677320838,0.02107800746968813,-0.00031909183816380624
2461,2542718568783562752,5069.1435546875,4.721499919891357,-0.9513999819755554,4125.278729281829,5.0,-2.7987006611739056,5268.140988899107,4.805081907394376,-1.1376928604724261,1142.8622596172772,-0.19491809260562398,1.6610078007014795
3687,1009928922199050240,4888.2666015625,4.688899993896484,-0.6689000129699707,4864.634115354374,5.0,-1.433605794929161,4024.9990387477173,5.0,-2.9999031620408556,-839.6350766066571,0.0,-1.5662973671116946
3906,807264293268274688,6552.71142578125,4.204699993133545,-2.4737000465393066,6559.681540071986,4.222984646858548,-2.463259564245604,6559.909615425816,4.222747915656037,-2.462363029712068,0.2280753538298086,-0.00023673120251110902,0.0008965345335356645
2199,2544978404479317504,4345.5341796875,4.1855998039245605,-0.36169999837875366,4430.516295860384,5.0,-1.5565412927834916,3937.9332598750607,5.0,-3.081541387628844,-492.5830359853235,0.0,-1.5250000948453526
